time,open,high,low,close,"BANKNIFTY, NSE: Open","BANKNIFTY, NSE: High","BANKNIFTY, NSE: Low","BANKNIFTY, NSE: Close",Volume,Volume MA
1514778300,10540,10556.5,10483.35,10498.7,25565.75,25588,25271.551,25318.1,7651350,9979290
1514864700,10521.15,10524,10436.5,10472.2,25382.199,25425.5,25232.801,25338.25,9306375,10020348.75
1514951100,10490.25,10543.4,10456.55,10469.4,25425.75,25454.9,25300.9,25318.6,9164850,9989876.25
1515037500,10498.25,10536.75,10463.35,10526.2,25367.65,25490.35,25310.301,25462.6,6839100,9839932.5
1515123900,10550,10582,10536.5,10573.2,25524.449,25643.35,25499.551,25601.85,6901425,9675993.75
1515383100,10623.15,10639.9,10604.45,10631.4,25690.25,25771.5,25643.801,25676.1,5758800,9532248.75
1515469500,10645.15,10656.95,10612.25,10646.9,25727.949,25803.801,25617.25,25703.801,6611175,9552495
1515555900,10643.95,10648,10596.6,10637.05,25709.9,25717.6,25527.5,25617.301,7057650,9581448.75
1515642300,10629.95,10682.35,10615.5,10654.05,25628.199,25694.65,25532.25,25660.9,7320900,9328897.5
1515728700,10689.65,10695,10602.3,10686.35,25732.4,25775.15,25557.6,25749.051,10954575,9314733.75
1515987900,10720,10774,10711.25,10743.3,25858.15,26091.801,25842.949,26069.199,8249700,9213116.25
1516074300,10754,10759,10691.05,10709.55,26129.15,26136.4,25931.699,25974.9,9152100,8494076.25
1516160700,10704.75,10805.25,10665.35,10791.8,25946.15,26335.85,25922.301,26289.1,10269600,8621448.75
1516247100,10865.5,10873.45,10774.05,10810.8,26762.25,26887.65,26423.75,26537.4,11338050,8770391.25
1516333500,10820,10918.15,10792.15,10901.05,26615.65,26957.85,26433.551,26909.5,9570975,8904645
1516592700,10914.5,10982.4,10883.5,10968,26940.5,27074.9,26841.199,27041.199,10416825,8997277.5
1516679100,10988.25,11094.9,10988.25,11085.45,27089.949,27422.051,27066.15,27390.6,13481925,9306885
1516765500,11079,11114.9,11043.15,11083.2,27310.15,27479.25,27219.449,27398.551,11703300,9308902.5
1516851900,11101,11101,11011.05,11069.65,27414.1,27522.85,27151.75,27445.65,18771675,9427541.25
1517197500,11141.25,11185.6,11080,11137.65,27446.1,27652.051,27407.4,27498.449,8037525,9427893.75
1517283900,11097.15,11121,11053.15,11072.1,27466.85,27470.25,27242.051,27269.051,8067675,9448710
1517370300,11039,11077.7,11007.35,11055.4,27136.25,27455.75,27116.949,27379.449,9320250,9449403.75
1517456700,11064.25,11139.4,10880.7,11031.3,27334.85,27613.5,27046.35,27220.699,27997350,10391028.75
1517543100,10928,10950,10735.05,10755.85,27017.4,27017.551,26364.051,26451.15,18070500,10952598.75
1517802300,10629,10722,10606,10684.6,25968.15,26215.1,25917.551,26098.75,13361925,11275623.75
1517888700,10318.8,10613.6,10300,10513.3,25140.1,26140.6,25023.85,25811.301,30816450,12528506.25
1517975100,10595,10624.9,10442.55,10465.55,26065.4,26078.4,25558.051,25670,14306250,12913260
1518061500,10501,10640,10469.6,10572.25,25759.85,26126.4,25637.4,25920.65,15357375,13328246.25
1518147900,10378.8,10495,10375,10469.7,25466.301,25598.301,25371,25463.65,15918975,13758150
1518407100,10519,10559.85,10482.1,10543.1,25530.1,25757.85,25485.4,25701.6,10052925,13713067.5
1518579900,10569,10587,10456.1,10495.2,25810.25,25810.25,25212.35,25341.25,9824175,13791791.25
1518666300,10534.65,10630.25,10505.25,10551.2,25360.9,25615.15,25295.15,25424.35,13447425,14006557.5
1518752700,10596.4,10615,10430.2,10453.35,25511.949,25601,25100.9,25163.9,13870800,14186617.5
1519011900,10470,10485,10290.1,10378.55,25324.6,25326.051,24824.551,25058.551,16371900,14438310
1519098300,10394,10425.85,10332.3,10343.75,25105.551,25158.1,24829,24874.4,13771200,14648321.25
1519184700,10405.65,10409.85,10341.4,10392.9,24996.6,24999.699,24796.35,24936.699,11777925,14716376.25
1519271100,10345,10396,10330.05,10382.7,24812.699,24987.051,24781.699,24955.199,15332550,14808907.5
1519357500,10400,10515.95,10386.25,10504.55,25002.25,25345.15,24962.85,25302.5,11789475,14813216.25
1519616700,10541,10614.7,10536.1,10600.45,25452,25722.15,25381.199,25687.9,7377075,14243486.25
1519703100,10616.15,10639.7,10540.55,10564.05,25684.6,25723.551,25356.4,25383.6,9257850,14304502.5
1519789500,10495,10555,10466,10519.4,25116.25,25192.949,24942,25107.4,11004225,14451330
1519875900,10498,10530,10439.2,10456.55,25022.35,25226.051,24854.4,24902.551,9610575,14465846.25
1520221500,10369.85,10394.9,10320,10365.6,24831.35,24873.051,24682,24818.699,12266925,13679325
1520307900,10404.15,10437,10223,10248.55,24964.1,25040.25,24362.051,24448.449,13959750,13473787.5
1520394300,10200,10254,10155,10171.55,24333.85,24373.4,24096.75,24134.1,14917500,13551566.25
1520480700,10217.85,10277,10155.8,10242.95,24273.9,24534.5,24048.551,24477.65,13838325,12702660
1520567100,10270.65,10300,10193.35,10216.45,24556.949,24564.75,24259.699,24296.449,11198925,12547293.75
1520826300,10331.15,10443.4,10295.2,10432.8,24443.6,24716.051,24358.5,24664.199,14068800,12482865
1520912700,10401.3,10490,10374.5,10426.4,24624.6,25009.65,24597.551,24738.65,14495550,12411693.75
1520999100,10391.35,10438,10342.05,10425.35,24629.65,24894.301,24487,24851.65,11288550,12473475
1521085500,10396.9,10429.3,10359.1,10372.3,24854.301,24939.85,24732,24791.85,8351850,12399858.75
1521171900,10344,10344,10197,10232.5,24753.65,24785.35,24439.15,24489.551,15923775,12523676.25
1521431100,10230,10235.95,10102,10122.8,24530.15,24588.051,24186.949,24245.1,14176800,12538976.25
1521517500,10094,10185,10078.3,10143.2,24133.949,24355.65,24082.949,24168.199,12717825,12356272.5
1521603900,10188.9,10265.95,10148,10180.15,24331.301,24459.75,24208.65,24255.6,13022250,12318825
1521690300,10195.85,10237.85,10110,10127.85,24252.949,24314.4,24094.85,24141.5,12532275,12356542.5
1521776700,9999.6,10043.9,9960,10003.9,23785.65,23796.301,23605.6,23670.4,14709600,12325395
1522035900,9989.85,10161.3,9976.35,10146.2,23674.9,24290.65,23657.051,24244.35,17627925,12617317.5
1522122300,10190.65,10210.9,10147,10178.95,24396.4,24496.949,24266.4,24434.15,12941025,12895515
1522208700,10135.1,10159.7,10105.8,10113.7,24299.5,24361,24203.4,24263.35,13898250,13127535
1522640700,10198.5,10274.9,10163.65,10264,24235.65,24373.4,24062.949,24328.5,8724900,13013568.75
1522727100,10212.25,10297,10206,10285,24285.949,24538,24254.35,24510.6,9221925,12994136.25
1522813500,10294,10304,10121,10146.6,24502.5,24666.301,24087.801,24129.5,15318600,13146720
1522899900,10255.65,10359.35,10253.05,10352.2,24394.449,24824.9,24380.85,24759.801,12080025,13052733.75
1522986300,10341,10376.05,10312,10352.85,24776.35,24933.6,24626.4,24873.15,7615650,12687641.25
1523245500,10354.7,10414.9,10347.9,10393.9,24848.85,25152.85,24828,25093.801,7784325,12384941.25
1523331900,10424.4,10439,10392,10421.5,25153.6,25279.9,25120.199,25226.801,7783275,12214158.75
1523418300,10416.35,10440,10363,10425,25198.35,25207.051,24950.301,25098.25,8054100,11913423.75
1523504700,10415.05,10478.8,10397.85,10465,25076.9,25244.801,24969.4,25195.1,8634675,11620380
1523591100,10481.1,10527.05,10456.25,10490.4,25239.65,25411.301,25076.85,25200.6,8769300,11494417.5
1523850300,10441.35,10549,10431,10542.9,25082.1,25348.551,25067.35,25320.85,7846575,11469153.75
1523936700,10563.7,10568,10501.1,10551.2,25383.75,25402.551,25224,25334.449,7313625,11038646.25
1524023100,10580,10596.55,10520.2,10538.85,25426.75,25426.75,25058.75,25102.301,8833050,10771458.75
1524109500,10581.15,10585.55,10550,10578.1,25206.449,25207.301,25049.699,25126.15,5625525,10416843.75
1524195900,10563.3,10597,10531.1,10585.5,25126.801,25126.801,24839.301,24943.85,7979250,10164693.75
1524455100,10579.65,10623.1,10551.3,10585.45,25065.5,25084.15,24466.1,24960.65,9326700,10004415
1524541500,10582.2,10635,10568.1,10617.9,24972.199,25123.449,24955,25042.1,9866625,9762266.25
1524627900,10598.75,10613,10531.8,10569.05,24993.4,24993.4,24734.6,24814.4,11991300,9480435
1524714300,10564.65,10621.85,10556.15,10617.8,24833.199,25064,24753.4,25010.9,12860250,9476396.25
1524800700,10667.75,10744,10640,10723.8,25030.15,25441.5,25029.65,25394.6,8200575,9191512.5
1525059900,10727.5,10787.95,10727.5,10780.3,25490.15,25617.5,25464.801,25531.6,4954275,9002981.25
1525232700,10779,10785.95,10706,10739.4,25607.051,25716.75,25499.35,25568.301,6662325,8875001.25
1525319100,10720.35,10738,10665.2,10706.5,25547.9,25653.449,25469.051,25605.25,7348950,8476518.75
1525405500,10675.05,10687.7,10640,10658.75,25632.301,25680.4,25537.699,25645.4,6635775,8204306.25
1525664700,10679.95,10746.7,10645.1,10739.85,25676.25,25913.5,25675.15,25852.051,5580525,8102550
1525751100,10755.1,10766.85,10680,10735.05,26074.15,26116.25,25954.6,26090.5,6390825,8032875
1525837500,10715.05,10787.85,10712.65,10769.3,25988.1,26206.5,25946.301,26154.449,6132150,7950318.75
1525923900,10772.5,10794.55,10715,10724.9,26216.1,26266.4,26057.199,26131,6418500,7868538.75
1526010300,10752.55,10827.2,10736.75,10820.1,26173.699,26437.25,26099.85,26413.15,8041050,7838857.5
1526269500,10810.85,10848.7,10781.3,10814.7,26404.449,26565.4,26338.051,26475.15,5672250,7684005
1526355900,10814.75,10947.9,10787,10818.6,26494.9,26972.051,26407.301,26474,13848375,7984095
1526442300,10770.25,10814,10721.5,10761.25,26269.35,26428.35,26102.15,26182.15,9613500,8099088.75
1526528700,10764,10786.95,10680.55,10696.2,26233.199,26283.551,26012,26073.801,7257675,8020320
1526615100,10693.3,10693.3,10586.05,10597.05,26025.6,26032,25839,25875.6,9200100,8199048.75
1526874300,10630,10630,10521.3,10538.75,26017.5,26066.75,25685.35,25750.801,8522925,8226232.5
1526960700,10533.05,10572,10507,10552.85,25780.25,25945.65,25701.35,25777.699,7324050,8126100
1527047100,10525,10539.75,10413.55,10426.6,25726.949,25903.9,25622.15,25684.949,10162725,8140905
1527133500,10450,10523.7,10408.55,10505.2,25722.9,26073.1,25658.4,26016.801,9550950,8018887.5
1527219900,10527.75,10637.45,10518.25,10602.4,26066.75,26325.551,26031.449,26273.551,10538250,7902787.5
1527479100,10629,10698.95,10629,10678.85,26291.65,26713.65,26273.9,26614.25,7184550,7851986.25
1527565500,10664.95,10704,10596.05,10615.55,26567.25,26570.949,26221.1,26254.801,10782750,8143410
1527651900,10569.9,10648.5,10539.9,10604.5,26039.9,26405.449,25980.85,26327.801,12459600,8433273.75
1527738300,10661.25,10750.75,10617.65,10736.15,26587,27164.551,26354.551,26956.199,11809875,8656320
1527824700,10725,10744,10669.95,10683.9,26913.4,26996.801,26658.551,26692.801,8243775,8736720
1528083900,10732.2,10732.2,10587.65,10598.7,27023.699,27047.551,26205.9,26257.551,9649575,8940172.5
1528170300,10598.7,10630,10552,10596.45,26263,26342.4,26069.551,26251,8610075,9051135
1528256700,10604.75,10701,10575,10686.25,26266.9,26425.199,26147.801,26367.6,10079925,9248523.75
1528343100,10725.25,10814.05,10725.25,10765.2,26577.949,26766.949,26483.9,26517.801,8984775,9376837.5
1528429500,10724.45,10759.4,10691,10748.1,26457.25,26481,26284.199,26451.35,8434050,9396487.5
1528688700,10768.25,10835,10761.25,10785.8,26473.199,26653,26421.949,26453.551,7154400,9470595
1528775100,10797.95,10849.9,10780.25,10839.05,26566.6,26656.449,26449.85,26607.1,7338750,9145113.75
1528861500,10860.05,10873.5,10831.5,10844.85,26721.949,26765.449,26598.199,26642.801,6096375,8969257.5
1528947900,10823.95,10834.05,10770.5,10813.9,26612.301,26623.25,26503.1,26562.25,7612200,8986983.75
1529034300,10798.95,10837.95,10735.5,10814.65,26513.699,26586.4,26344.949,26417.4,11355825,9094770
1529293500,10809.95,10817.3,10781,10789.6,26444.301,26477.5,26322.449,26409.301,5737425,8955495
1529379900,10760,10760,10704.55,10719.85,26448.1,26448.1,26224.75,26265.75,9227475,9050666.25
1529466300,10725.2,10796.9,10725.2,10790.65,26320.449,26574.75,26309.949,26557.699,8334675,8959263.75
1529552700,10799.8,10805.95,10716.65,10737.15,26645.301,26682.949,26454.949,26496.949,7599525,8861692.5
1529639100,10730.05,10849,10712.1,10833.95,26518.4,26806.551,26364.25,26766.85,9366075,8803083.75
1529898300,10784.95,10819.9,10746.55,10757.65,26718.15,26804.9,26573,26609.699,10528575,8970285
1529984700,10733.95,10806.65,10726.4,10766.9,26495.65,26712.6,26479.65,26601.699,11590650,9010680
1530071100,10811.85,10811.85,10651.5,10673.45,26616.301,26634.301,26336.5,26423.4,13631475,9069273.75
1530157500,10660,10677.55,10556.95,10589.1,26398.1,26487.85,26161,26324.6,15891525,9273356.25
1530243900,10591.05,10706.75,10591.05,10694.8,26312.699,26465,26291.35,26364.199,10243125,9373323.75
1530503100,10698.75,10705,10595,10658.25,26364.449,26371.6,26060.6,26230.301,9219525,9351821.25
1530589500,10645,10733.1,10630.4,10723.95,26210.1,26316.1,26142,26204.1,8842200,9363427.5
1530675900,10716.1,10776.9,10671,10771.35,26249.25,26480.5,26132.9,26433.949,8210625,9269962.5
1530762300,10759.95,10791,10731.2,10751.75,26481.551,26598.449,26415.199,26503.301,6491175,9145282.5
1530848700,10728,10816.7,10718.25,10778.4,26427.551,26609.85,26410,26493.85,7923750,9119767.5
1531107900,10812.25,10866,10801.25,10859.85,26642.35,26781.199,26611.551,26753.301,6235350,9073815
1531194300,10886.65,10959.2,10881.5,10948,26844.551,26939.551,26778.5,26894.551,7794450,9096600
1531280700,10936.9,10967,10918,10938.6,26900.65,26938.85,26774.6,26816.199,7695150,9176538.75
1531367100,10981,11069,10976,11016.25,26937.5,27164.801,26936.051,27026.551,9572175,9274537.5
1531453500,11048,11056.3,10993.25,11020,27046.85,27102.35,26902.301,26935.949,8102250,9111858.75
1531712700,11020.05,11020.1,10931.95,10944.25,26914.5,26939.051,26643.949,26679.801,7475325,9198753.75
1531799100,10947.05,11035.4,10938,11023.75,26662.85,27041.35,26653.65,27008.1,8883225,9181541.25
1531885500,11055.15,11073.75,10955,10978.6,27107.35,27187.15,26834.449,26880.9,10163700,9272992.5
1531971900,11002.15,11010,10942.2,10973.55,26960.199,27025.449,26730.1,26789.65,7934475,9289740
1532058300,10965.5,11043.1,10956.4,11024.85,26764.4,26946.551,26718.6,26873.199,7326600,9187766.25
1532317500,11022,11109,11008.6,11099.4,26701.301,27040.1,26671.35,27008.15,7400475,9031361.25
1532403900,11109,11152.05,11098.2,11142,26984.15,27128,26868.15,26974.4,10550850,8979371.25
1532490300,11158,11170,11118.85,11136.4,26992.551,27074,26939.35,27031.301,9126600,8754127.5
1532576700,11149.3,11181,11126.55,11167.3,27054.699,27455.1,27045.051,27406.4,12463350,8582718.75
1532663100,11234.3,11312.85,11225.25,11306.7,27497.801,27661.051,27455,27634.4,7235850,8432355
1532922300,11325.15,11345.2,11285,11338.5,27767.65,27873.699,27607.949,27842.6,6293925,8286075
1533008700,11330,11379.5,11290.6,11371.6,27797.199,27839.199,27651.301,27764.15,6163575,8152143.75
1533095100,11379.95,11402.75,11341,11374.3,27684.801,27820.15,27477.9,27596.6,7570800,8120152.5
1533181500,11343.9,11343.9,11274,11282.3,27469.5,27487.9,27327.949,27355.949,7268925,8159040
1533267900,11306,11406.9,11302.2,11395.75,27471.949,27723,27448.15,27695.5,6907050,8108205
1533527100,11420.15,11447.4,11386.55,11414.25,27769.551,27994,27766.051,27898.5,4735575,8033216.25
1533613500,11432.25,11445.05,11376.2,11418.35,27972.949,27988.199,27827.301,27875.9,5355825,7911285
1533699900,11428.25,11476.6,11398.95,11467.65,27930.551,28128.65,27858.75,28062.449,6754575,7864256.25
1533786300,11498,11504.7,11467,11487.55,28173.65,28363.4,28132,28320,4691025,7620198.75
1533872700,11465,11485.45,11430.2,11439.25,28348.949,28377.9,28087.65,28124.25,5909100,7510541.25
1534131900,11374,11427.7,11354.05,11381.15,27760.801,27911.85,27739.5,27794.4,7759875,7524768.75
1534218300,11394.75,11478.15,11390.2,11463.45,27864.4,28053.051,27854.9,28021.699,6067650,7383990
1534391100,11419.9,11460,11377,11410.9,27836.15,28013.1,27779.5,27826.551,7288050,7240207.5
1534477500,11439.75,11507.45,11420,11488.45,27991.75,28178.15,27953.801,28128.551,6634425,7175205
1534736700,11518.95,11585.35,11510.05,11578.95,28171.65,28322.301,28171.65,28274.25,5192250,7068487.5
1534823100,11578.95,11592.35,11553,11586.55,28295.85,28305.949,28151.9,28257.9,5179950,6957461.25
1534995900,11614.95,11622,11553.3,11595.4,28321.949,28325.449,27965.35,28027.9,6548250,6757331.25
1535082300,11580,11605.75,11541,11571.6,27954.25,28122.75,27782.801,27834.699,6766275,6639315
1535341500,11616.2,11712.9,11614,11705.35,27971.25,28317.75,27958.199,28264.199,8561700,6444232.5
1535427900,11735,11761.7,11715.05,11752.45,28379.9,28388.65,28152.699,28269.65,10348950,6599887.5
1535514300,11751.95,11763.85,11693.3,11707.1,28233.4,28344.1,28167.801,28224.1,10376025,6803992.5
1535600700,11715,11715,11642.1,11676.8,28233.699,28233.699,27961.75,28103.25,10657875,7028707.5
1535687100,11709,11793,11686.35,11735.3,27998,28157.35,27940.949,28061.75,9456300,7122982.5
1535946300,11755.15,11775.05,11620,11641.75,28199.449,28203.199,27777.4,27819.5,8023425,7160707.5
1536032700,11633.15,11649.6,11550,11573.1,27845.551,27875.15,27385.85,27430.75,10326000,7331655
1536119100,11554.95,11579,11437,11518.25,27409.301,27506.301,27136.051,27376.051,12573300,7723541.25
1536205500,11547.85,11603,11470.25,11567.15,27464.25,27552.801,27246.25,27468.699,11670600,8039280
1536291900,11550,11648.55,11512.6,11632.95,27439.25,27512.5,27232.801,27481.449,9445350,8173818.75
1536551100,11594.4,11598.8,11482.55,11492.7,27395.199,27404.85,27142.551,27201.75,10159275,8447231.25
1536637500,11498.75,11504.95,11322.8,11336.25,27295.199,27318.449,26772.25,26807.5,10865550,8695053.75
1536723900,11331.3,11430,11297.45,11417.35,26895.15,26895.15,26555.15,26819.199,11791500,8896635
1536896700,11482.5,11559,11466,11547.3,27059.85,27205.75,26989.801,27163.85,8806500,9033577.5
1537155900,11485,11490,11392.65,11407.7,27002.6,27002.6,26743.4,26820.301,9792075,9158778.75
1537242300,11388.05,11438,11298.1,11310.2,26757,26901.051,26407.449,26441.449,10391550,9346635
1537328700,11348.95,11373.9,11244.45,11272.8,26532,26611.6,26235.699,26277.35,10596000,9616822.5
1537501500,11304.95,11385,11005.55,11166.35,26331.051,26490.4,25053.35,25596.9,21315450,10423597.5
1537760700,11174.5,11185,10969.45,10997.95,25645.051,25649.699,24904.5,24970.35,15772875,10884828.75
1537847100,10970.1,11103.8,10909.05,11086.7,24947.699,25406.949,24678.25,25330.35,17592525,11426141.25
1537933500,11135.1,11149,11001.1,11062.45,25525.1,25525.1,25197.35,25376.301,13889475,11692530
1538019900,11073.5,11088,10944.55,10977.55,25442.1,25452.5,25007.051,25042.15,16033500,11976757.5
1538106300,11070,11099.9,10892.15,10954.3,25135.801,25354.699,24919.25,25119.85,15552750,12235593.75
1538365500,10931,11090,10857.55,11061.8,24943.9,25412.15,24707.65,25367,12208050,12313102.5
1538538300,11011.25,11025,10880,10893.6,25290.551,25470.051,25026.35,25069.9,13303725,12505473.75
1538624700,10752,10799.5,10593.25,10631.25,24735.15,24893.4,24501.051,24819.301,19969725,13102788.75
1538711100,10552,10588.9,10292,10347.15,24741.65,25080.199,24250.65,24443.449,20054775,13589227.5
1538970300,10273.9,10417.95,10212.35,10379,24470.75,24745.35,24240.051,24618.35,20076000,13964362.5
1539056700,10389.95,10424,10291.1,10314.4,24703.65,24759.9,24464.9,24527.65,13759275,14068796.25
1539143100,10333.35,10489.9,10324.15,10465.75,24596.6,25371.15,24559.9,25321.699,12624225,14227740
1539229500,10208.75,10370,10155.55,10252.05,24541.75,24940.1,24493.699,24783.949,19583025,14698927.5
1539315900,10329.65,10508.9,10321.9,10486.55,25001.949,25484.199,24975.449,25395.85,12691275,14790213.75
1539575100,10500.55,10531.95,10405.55,10517.45,25444,25466.199,25147.801,25388.051,13191450,14860211.25
1539661500,10531.05,10599,10516.25,10589.85,25414.199,25707.051,25351.801,25589.65,9162675,14878020
1539747900,10690,10699.95,10423.9,10443.95,25839.1,25915.35,25101.949,25188.6,13816575,15079245
1539920700,10337,10388.45,10246.35,10303.2,24966.5,25277.9,24922.65,25085.801,14620650,15290700
1540179900,10405,10405,10206,10231.95,25484.25,25504.75,25021.35,25078.6,13733025,15447551.25
1540266300,10160,10216.2,10092.55,10147.9,24786.9,25124.6,24784.9,24972.5,17682525,15265905
1540352700,10262.5,10277.95,10115.8,10228.55,25312.699,25356.9,24839.65,25064.199,18861675,15420345
1540439100,10140,10175.2,10073,10124.9,24841.5,24977.35,24696.85,24817.5,15832650,15332351.25
1540525500,10118.2,10177,10030.1,10054.1,24771.85,24771.949,24353.1,24421,15523275,15414041.25
1540784700,10089.75,10306.4,10055.55,10283.95,24647.949,25023.75,24404.551,24959.699,14219250,15323328.75
1540871100,10264.4,10315,10195.3,10229.25,24924.75,25121.5,24686.85,24807.801,11151975,15103290
1540957500,10231.1,10419.85,10111.35,10398.4,24823.801,25201.301,24528.35,25153.301,18630900,15424432.5
1541043900,10440.15,10447,10346,10413.45,25285.199,25401.6,25129.449,25323.65,11510700,15334781.25
1541130300,10490,10632,10478.25,10577.05,25545.35,25856.25,25499.15,25701.65,15017400,15087165
1541389500,10547.75,10570,10505,10550.95,25731.551,25788.199,25534.4,25732.199,8524650,14510658.75
1541475900,10574.95,10620,10512,10554.85,25747.4,25860.75,25558.35,25598,8027100,13908213.75
1541562300,10619.5,10648.1,10596.9,10614.55,25818.1,25824.4,25698.1,25737.5,2877000,13364100
1541735100,10601,10643.95,10571.1,10623.75,25742.551,25822.75,25598.75,25771,9008475,13183312.5
1541994300,10601.1,10664.6,10490.25,10503.85,25816.15,25907.199,25495.1,25539.75,10415250,12724923.75
1542080700,10467.95,10632,10460,10615.95,25422,25796.5,25384.551,25768.6,11144325,12647576.25
1542167100,10655,10680,10551,10605,25952.4,26045.051,25806.699,25930.15,11996325,12587820
1542253500,10607.15,10680,10586.05,10630.55,25946.199,26197.6,25728,26154.75,8864850,12572928.75
1542339900,10657.95,10709,10636,10687.25,26205.35,26332.75,26122.551,26245.551,9546525,12359426.25
1542599100,10735,10779.4,10693.7,10768.15,26364.6,26379.1,26204.35,26300.699,7602075,12008497.5
1542685500,10749,10749,10651.2,10671.95,26211.5,26259.4,26041.801,26113.35,9233700,11783531.25
1542771900,10671.15,10684.2,10577,10621.6,26105.449,26342.051,26060.551,26262.051,11780325,11488421.25
1542858300,10617.95,10647,10511.95,10524.7,26233.65,26323.949,25947.85,25999.449,8770425,10983858.75
1543203900,10573.1,10650,10492.4,10639.2,26096,26396.6,26025.051,26365.6,13466400,10865546.25
1543290300,10610.9,10695,10585,10684.85,26286.1,26491.25,26268.65,26443.1,15477600,10863262.5
1543376700,10699.95,10747.2,10699.95,10717.9,26489.65,26584.949,26419.65,26457.949,12441000,10774350
1543463100,10786.05,10882.9,10777.1,10858.7,26641.6,27003.75,26577.15,26939.6,13469550,10890228.75
1543549500,10927,10949.75,10855,10900.65,27009.301,27012.699,26764.9,26862.949,9104400,10413903.75
1543808700,10961.15,10974,10871.3,10924,27032.9,27037.1,26791.65,26857.551,7891350,10232936.25
1543895100,10917.75,10929.95,10872,10907.75,26809.5,26843.801,26644.75,26693.801,6372900,9800711.25
1543981500,10850.35,10868,10786.75,10827.65,26572.1,26627.35,26443.65,26519.6,8454375,9797197.5
1544067900,10750.15,10754.4,10611.7,10626.3,26339.1,26359.9,26149.449,26198.301,11269950,9959340
1544154300,10665.25,10747.95,10637.1,10735.15,26307.4,26659.699,26252.1,26594.301,9534075,10292193.75
1544413500,10582.25,10597.7,10500.05,10514.7,26073.65,26336.199,26072,26102.65,9253500,10304445
1544499900,10355,10607,10352.1,10581.1,25602.25,26227.9,25598.949,26163.4,18747000,10721032.5
1544586300,10610,10798.9,10588.5,10783.65,26286.25,26672.699,26214.75,26643.85,11437125,10735672.5
1544672700,10834.25,10882.2,10777.3,10824.95,26844.15,26951.449,26723.65,26816.35,10282650,10649988.75
1544759100,10806.95,10837,10771.3,10820.3,26810.85,26909,26732.699,26826,7907700,10602131.25
1545018300,10855.15,10924,10855.15,10910.5,26915.449,27051.4,26908.6,27015.801,6877875,10468698.75
1545104700,10862,10940,10835.2,10935.05,26917.301,27210.051,26840.801,27174.699,8081550,10492672.5
1545191100,10959.95,11006.25,10946.45,10986.5,27229.051,27364.35,27214.301,27298.4,7082025,10385088.75
1545277500,10905.5,10991,10891.3,10978.2,27128.65,27309.1,27084.5,27275.1,9871050,10289625
1545363900,10960,10981.65,10755,10767.5,27261.25,27369.1,26823.1,26869.65,14751000,10588653.75
1545623100,10758.55,10789.95,10660.25,10681.9,26877.051,26934.85,26676.949,26714.75,14253675,10628017.5
1545795900,10637.65,10760.65,10536.4,10748.5,26634,27029.15,26408.15,26986.801,20100375,10859156.25
1545882300,10801,10834.4,10763.75,10779.8,27200.65,27239.949,26845.1,26878.551,13530300,10913621.25
1545968700,10850.05,10946,10850,10907.75,27048.4,27213.449,27039.6,27125.25,8329500,10656618.75
1546227900,10960,10984.8,10902,10916.85,27267.801,27286.5,27105,27160.199,6865800,10544688.75
1546314300,10909.95,10967.5,10843.2,10960.55,27231.4,27430.551,27019.051,27392.4,6623250,10481283.75
1546400700,10911.55,10938,10757,10830.85,27297,27397.551,27077.6,27174.699,14414250,10883351.25
1546487100,10833.95,10859.95,10710.05,10718.5,27181.6,27206.199,26923.75,26959.85,11212275,11021246.25
1546573500,10739.95,10793.45,10678,10777.6,26999.699,27274.5,26926.1,27195,12783300,11096913.75
1546832700,10861,10895.05,10778,10803.45,27378.65,27477.801,27279.551,27304.551,10332150,11136817.5
1546919100,10790,10872.75,10758,10844.65,27301.9,27542.4,27161.949,27509.5,9670800,11157682.5
1547005500,10892.6,10904,10764.95,10877.7,27651.25,27754.449,27409.5,27720.4,12229425,10831803.75
1547091900,10873,10898.2,10830,10857.75,27713.551,27713.551,27488.199,27528.551,7168200,10618357.5
1547178300,10873.95,10886.75,10772.55,10827.6,27602.801,27612.449,27382.449,27453.9,9336150,10571032.5
1547437500,10812.95,10820,10720.6,10769.8,27389.199,27389.801,27182.199,27248.25,7549425,10553118.75
1547523900,10805.15,10940,10792.35,10928.4,27317.551,27447.551,27317.1,27400.75,11020800,10760265
1547610300,10930,10963,10907.2,10921.65,27405.65,27554.75,27403.051,27483.699,7800675,10746221.25
1547696700,10942.95,10958.4,10855,10925.85,27568.6,27611.551,27335.15,27528.75,8943975,10839318.75
1547783100,10960,10964,10875,10927.15,27550.051,27576.449,27410.65,27456.699,8007150,10746123.75
1548042300,10930.05,11003.45,10902.15,10969.7,27514.551,27622.199,27388.5,27533.6,8265600,10421853.75
1548128700,10950,10954,10880,10936.2,27526.551,27533.35,27385.4,27482.25,7684725,10093406.25
1548215100,10921.35,10962,10835,10854.9,27493.1,27564.699,27189.6,27250.75,7899675,9483371.25
1548301500,10855.05,10885,10811.4,10868.6,27273.5,27342.35,27142.801,27266.4,8155875,9214650
1548387900,10899.95,10955,10761.65,10785.95,27261.449,27433.551,27045.199,27115.301,12107925,9403571.25
1548647100,10784.9,10821.85,10642.65,10676.8,27041.449,27134.199,26587.949,26653.051,11346225,9627592.5
1548733500,10679.05,10706,10597.7,10668.05,26616.25,26743.85,26441.551,26573.4,12251775,9909018.75
