time,open,high,low,close,"COPPER1!, MCX: Open","COPPER1!, MCX: High","COPPER1!, MCX: Low","COPPER1!, MCX: Close",Volume,Volume MA
1600227900,11538.45,11618.1,11516.75,11604.55,530,530.25,526.6,529.25,NaN,NaN
1600314300,11539.4,11587.2,11498.5,11516.1,527.25,532.2,521.9,531.55,NaN,NaN
1600400700,11584.1,11584.1,11446.1,11504.95,532.3,538.7,529.65,536.85,NaN,NaN
1600659900,11503.8,11535.25,11218.5,11250.55,539.8,539.8,521.1,524.95,NaN,NaN
1600746300,11301.75,11302.2,11084.65,11153.65,526,532.55,525.3,531.35,NaN,NaN
1600832700,11258.75,11259.55,11024.4,11131.85,530,530,525.5,528.05,NaN,NaN
1600919100,11011,11015.3,10790.2,10805.55,517,518.1,511.15,517.65,NaN,NaN
1601005500,10910.4,11072.6,10854.85,11050.25,517.95,519.5,513.05,516.65,NaN,NaN
1601264700,11140.85,11239.35,11099.85,11227.55,517.5,522.7,517,520.5,NaN,NaN
1601351100,11288.6,11305.4,11181,11222.4,520,521,515.25,520.5,NaN,NaN
1601437500,11244.45,11295.4,11184.55,11247.55,519.9,525.6,517.5,525.2,NaN,NaN
1601523900,11364.45,11428.6,11347.05,11416.95,525.55,526.5,494.8,497.5,NaN,NaN
1601869500,11487.8,11578.05,11452.3,11503.35,503.65,513.4,503.65,509.8,NaN,NaN
1601955900,11603.45,11680.3,11564.3,11662.4,510.7,513.7,509.6,512.65,NaN,NaN
1602042300,11679.25,11763.05,11629.35,11738.85,511,525.9,508.1,522.05,NaN,NaN
1602128700,11835.4,11905.7,11791.15,11834.6,520.5,524.7,518.5,523.65,NaN,NaN
1602215100,11852.05,11938.6,11805.2,11914.2,524.8,531.05,524.35,528.1,NaN,NaN
1602474300,11973.55,12022.05,11867.2,11930.95,527.1,531.85,527.05,527.9,NaN,NaN
1602560700,11934.65,11988.2,11888.9,11934.5,526.9,526.9,521.95,524.1,NaN,NaN
1602647100,11917.4,11997.2,11822.15,11971.05,526.4,528,522,525.05,NaN,NaN
1602733500,12023.45,12025.45,11661.3,11680.35,524.4,531.2,521.3,530.7,NaN,NaN
1602819900,11727.4,11789.75,11667.85,11762.45,529.9,530.5,526.5,527.6,NaN,NaN
1603079100,11879.2,11898.25,11820.4,11873.05,528.95,533.4,527.1,530.45,NaN,NaN
1603165500,11861,11949.25,11837.25,11896.8,529.9,533.8,529.1,531.8,NaN,NaN
1603251900,11958.55,12018.65,11775.75,11937.65,533.3,542.95,532.35,538.55,NaN,NaN
1603338300,11890,11939.55,11823.45,11896.45,537,539.8,527.6,529.35,NaN,NaN
