Date,Open,High,Low,Close
27-07-2017,11.17,11.915,10.81,11.2175
28-07-2017,11.2175,12.015,10.9825,11.1375
31-07-2017,11.1375,12.0325,11.1375,11.9
01-08-2017,11.9,12.3925,11.5875,11.9075
02-08-2017,11.9075,12.1725,10.9225,11.9425
03-08-2017,11.9425,12.2325,11.2075,11.6425
04-08-2017,11.6425,11.745,10.745,11.39
07-08-2017,11.39,12.0025,10.64,11.895
08-08-2017,11.895,13.045,10.485,12.77
09-08-2017,12.77,13.6775,10.515,13.4525
10-08-2017,13.4525,14.1675,12.23,13.8025
11-08-2017,13.8025,15.5425,11.67,15.195
14-08-2017,15.195,15.195,11.8575,14.3825
16-08-2017,14.3825,14.7,12.62,14.2375
17-08-2017,14.2375,14.6225,10.7925,14.34
18-08-2017,14.34,14.89,11.1675,14.57
21-08-2017,14.57,14.965,13.145,14.815
22-08-2017,14.815,14.815,11.1625,14.105
23-08-2017,14.105,14.105,12.2625,13.1825
24-08-2017,13.1825,13.195,11.9425,12.5725
28-08-2017,12.5725,13.6775,11.365,12.64
29-08-2017,12.64,13.8525,12.28,13.5425
30-08-2017,13.5425,14.13,11.745,12.8875
31-08-2017,12.8875,13.695,11.785,11.9525
01-09-2017,11.9525,12.1575,10.525,11.675
04-09-2017,11.675,13.955,11.485,13.165
05-09-2017,13.165,13.4425,12.475,12.8875
06-09-2017,12.8875,13.495,12.035,13.12
07-09-2017,13.12,13.1275,11.175,13.0075
08-09-2017,13.0075,13.0975,11.7725,12.9625
11-09-2017,12.9625,12.9625,11.5475,12.36
12-09-2017,12.36,12.36,11.52,11.7575
13-09-2017,11.7575,11.865,10.68,11.755
14-09-2017,11.755,11.8775,10.36,11.47
15-09-2017,11.47,12.0175,10.0175,11.6775
18-09-2017,11.6775,11.6775,10.835,11.4425
19-09-2017,11.4425,11.6425,10.3975,11.465
20-09-2017,11.465,11.8775,10.115,11.6325
21-09-2017,11.6325,12.1825,9.2574997,11.6325
22-09-2017,11.6325,12.9925,11.005,12.81
25-09-2017,12.81,13.84,11.5075,13.34
26-09-2017,13.34,13.625,12.6325,12.9275
27-09-2017,12.9275,14.165,11.77,13.8625
28-09-2017,13.8625,13.9725,12.8225,13.1725
29-09-2017,13.1725,13.1725,11.91,12.485
03-10-2017,12.485,12.8725,11.44,12.46
04-10-2017,12.46,12.5775,11.575,11.8
05-10-2017,11.8,11.895,10.585,11.71
06-10-2017,11.71,11.71,10.745,11.1175
09-10-2017,11.1175,11.565,10.405,11.3925
10-10-2017,11.3925,11.45,10.75,11.1125
11-10-2017,11.1125,12.1825,10.1875,11.73
12-10-2017,11.73,11.73,10.46,11.0425
13-10-2017,11.0425,11.345,10.085,11.2625
16-10-2017,11.2625,11.5825,10.0325,11.31
17-10-2017,11.31,11.7325,10.105,11.61
18-10-2017,11.61,11.75,10.1325,11.54
19-10-2017,11.54,12.8125,10.825,12.395
23-10-2017,12.395,12.9375,10.875,12.325
24-10-2017,12.325,12.47,11.36,11.59
25-10-2017,11.59,12.4925,11.19,11.76
26-10-2017,11.76,12.6475,11.2875,11.6175
27-10-2017,11.6175,12.1525,11.19,11.475
30-10-2017,11.475,12.26,11.475,12.1125
31-10-2017,12.1125,12.525,11.525,12.44
01-11-2017,12.44,12.44,11.79,12.1375
02-11-2017,12.1375,12.37,11.41,12.005
03-11-2017,12.005,12.3025,11.0725,11.91
06-11-2017,11.91,13.26,11.3725,13.0225
07-11-2017,13.0225,13.68,11.6775,13.2375
08-11-2017,13.2375,13.855,11.235,13.61
09-11-2017,13.61,13.715,11.08,13.2675
10-11-2017,13.2675,13.8175,11.1675,13.475
13-11-2017,13.475,14.3825,11.165,14.045
14-11-2017,14.045,14.74,12.4575,14.165
15-11-2017,14.165,14.5775,11.58,14.265
16-11-2017,14.265,14.265,11.0675,13.4625
17-11-2017,13.4625,13.86,11.6325,13.7125
20-11-2017,13.7125,15.605,11.12,13.4325
21-11-2017,13.4325,13.925,11.01,13.715
22-11-2017,13.715,14.335,12.185,14.0375
23-11-2017,14.0375,14.4625,12.8225,13.865
24-11-2017,13.865,13.9925,12.49,13.5125
27-11-2017,13.5125,13.9025,11.5275,13.03
28-11-2017,13.03,13.3625,12.0375,13.1475
29-11-2017,13.1475,13.285,12.255,13.06
30-11-2017,13.06,13.9075,11.965,13.55
01-12-2017,13.55,15.0225,12.62,14.795
04-12-2017,14.795,15.255,14.135,14.855
05-12-2017,14.855,15.3375,13.5475,15.0075
06-12-2017,15.0075,15.2575,13.5525,15.0875
07-12-2017,15.0875,15.0875,13.92,14.2725
08-12-2017,14.2725,14.2725,12.905,13.6725
11-12-2017,13.6725,14.485,12.16,14.1475
12-12-2017,14.1475,15.3725,12.1575,15.2625
13-12-2017,15.2625,16.3125,12.7025,15.945
14-12-2017,15.945,17.385,12.795,16.407499
15-12-2017,16.407499,16.407499,13.3975,14.94
18-12-2017,14.94,18.2575,12.815,13.115
19-12-2017,13.115,13.115,12.075,12.1875
20-12-2017,12.1875,12.415,11.2025,12.185
21-12-2017,12.185,12.2425,10.16,12.085
22-12-2017,12.085,12.1325,10.7325,11.5875
26-12-2017,11.5875,12.2575,10.3175,12.0525
27-12-2017,12.0525,12.735,11.51,12.4925
28-12-2017,12.4925,12.6925,11.3275,12.2975
29-12-2017,12.2975,12.76,11.48,12.67
01-01-2018,12.67,13.6125,12.545,13.3525
02-01-2018,13.3525,13.8425,12.605,13.685
03-01-2018,13.685,13.715,12.765,13.6225
04-01-2018,13.6225,13.7925,12.1825,13.415
05-01-2018,13.415,13.415,12.42,13.1125
08-01-2018,13.1125,13.855,11.8125,13.735
09-01-2018,13.735,14.13,12.25,13.8475
10-01-2018,13.8475,14.2275,12.5175,14.035
11-01-2018,14.035,14.2775,12.985,14.0125
12-01-2018,14.0125,14.5525,11.92,13.7325
15-01-2018,13.7325,14.475,11.8125,14.305
16-01-2018,14.305,14.585,12.3475,14.085
17-01-2018,14.085,14.445,10.345,13.86
18-01-2018,13.86,14.22,11.655,13.96
19-01-2018,13.96,14.195,10.75,13.9825
22-01-2018,13.9825,15.59,12.0675,15.3925
23-01-2018,15.3925,16.297501,14.11,16.225
24-01-2018,16.225,18.495001,14.64,18.040001
25-01-2018,18.040001,18.235001,17.035,17.5075
29-01-2018,17.5075,18.485001,16.362499,17.887501
30-01-2018,17.887501,18.004999,16.15,16.415001
31-01-2018,16.415001,16.415001,14.2875,15.93
01-02-2018,15.93,16.772499,13.9025,14.1075
02-02-2018,14.1075,15.49,11.4975,15.25
05-02-2018,15.25,18.334999,15.08,16.0525
06-02-2018,16.0525,23.157499,16.0525,20.014999
07-02-2018,20.014999,20.014999,16.797501,19.465
08-02-2018,19.465,24.035,15.2625,17.772499
09-02-2018,17.772499,20.422501,15.15,19.23
12-02-2018,19.23,19.23,16.567499,17.8825
14-02-2018,17.8825,17.8825,15.52,17.184999
15-02-2018,17.184999,17.184999,14.085,16.315001
16-02-2018,16.315001,16.9725,12.57,16.377501
19-02-2018,16.377501,18.035,13.955,16.6675
20-02-2018,16.6675,17.5375,16.327499,16.8675
21-02-2018,16.8675,16.870001,15.725,15.92
22-02-2018,15.92,16.4575,14.5025,14.8325
23-02-2018,14.8325,14.8325,13.535,14.2025
26-02-2018,14.2025,14.325,13.53,13.695
27-02-2018,13.695,14.4225,12.4475,13.9225
28-02-2018,13.9225,14.4,12.525,13.805
01-03-2018,13.805,14.2525,12.405,14.0725
05-03-2018,14.0725,15.99,12.2325,15.395
06-03-2018,15.395,16.4475,13.16,16.245001
07-03-2018,16.245001,16.459999,13.4475,15.7
08-03-2018,15.7,15.7,12.485,14.585
09-03-2018,14.585,14.7625,12.905,14.525
12-03-2018,14.525,14.6625,12.01,14.4925
13-03-2018,14.4925,14.62,12.3875,14.4625
14-03-2018,14.4625,14.9525,11.735,14.3625
15-03-2018,14.3625,14.655,11.295,14.33
16-03-2018,14.33,15.6225,11.6325,15.22
19-03-2018,15.22,16.01,13.1425,15.82
20-03-2018,15.82,16.125,15.17,15.6075
21-03-2018,15.6075,15.6075,12.3925,15.1075
22-03-2018,15.1075,15.3625,11.99,15.2475
23-03-2018,15.2475,16.379999,15.2475,15.545
26-03-2018,15.545,16.3825,14.8575,15.195
27-03-2018,15.195,16.1075,14.495,15.55
28-03-2018,15.55,15.97,14.8175,15.7575
02-04-2018,15.7575,16.450001,15.1975,15.3475
03-04-2018,15.3475,15.775,14.8775,15.185
04-04-2018,15.185,16.485001,13.6825,16.34
05-04-2018,16.34,16.34,13.8625,14.7975
06-04-2018,14.7975,15.155,13.01,14.7475
09-04-2018,14.7475,15.1375,14.46,14.8675
10-04-2018,14.8675,14.8675,14.005,14.4975
11-04-2018,14.4975,14.9075,12.74,14.72
12-04-2018,14.72,14.9925,11.8075,14.56
13-04-2018,14.56,14.56,13.45,14.14
16-04-2018,14.14,14.8625,13.41,14.26
17-04-2018,14.26,14.3975,13.3475,14.0425
18-04-2018,14.0425,14.3675,13.165,14.11
19-04-2018,14.11,14.11,12.5025,13.7475
20-04-2018,13.7475,13.765,9.7425003,12.9375
23-04-2018,12.9375,13.4925,11.53,13.145
24-04-2018,13.145,13.3875,11.4875,11.895
25-04-2018,11.895,13.315,11.895,12.395
26-04-2018,12.395,13.58,11.7425,12.0375
27-04-2018,12.0375,12.6325,11.4375,12.0175
30-04-2018,12.0175,12.5525,12.0175,12.3625
02-05-2018,12.3625,13.1975,12.3625,12.84
03-05-2018,12.84,13.2075,12.47,12.985
04-05-2018,12.985,13.455,10.9875,13.25
07-05-2018,13.25,13.9625,12.8275,13.76
08-05-2018,13.76,14.435,11.0925,14.055
09-05-2018,14.055,14.5575,12.1225,14.2725
10-05-2018,14.2725,14.65,12.5625,14.425
11-05-2018,14.425,14.82,13.0025,13.9775
14-05-2018,13.9775,14.4975,12.1075,14.245
15-05-2018,14.245,14.245,11.4875,13.165
16-05-2018,13.165,13.645,10.855,13.435
17-05-2018,13.435,13.68,11.09,13.4075
18-05-2018,13.4075,14.3525,11.6125,14.15
21-05-2018,14.15,14.5375,11.755,14.41
22-05-2018,14.41,14.41,11.745,13.6025
23-05-2018,13.6025,14.9425,11.8825,14.1575
24-05-2018,14.1575,14.2225,10.8975,13.145
25-05-2018,13.145,13.17,11.0025,12.645
28-05-2018,12.645,13.1475,11.3475,13.055
29-05-2018,13.055,13.8675,11.975,13.07
30-05-2018,13.07,13.85,12.1825,13.41
31-05-2018,13.41,14.2325,12.1325,13.2225
01-06-2018,13.2225,14.59,12.1575,13.57
04-06-2018,13.57,15.47,12.1825,13.8825
05-06-2018,13.8825,14.49,13.1325,13.315
06-06-2018,13.315,13.51,12.1475,12.55
07-06-2018,12.55,13.65,11.6125,12.7775
08-06-2018,12.7775,13.1675,10.8025,12.6975
11-06-2018,12.6975,13.82,11.3225,13.18
12-06-2018,13.18,13.8975,10.445,12.73
13-06-2018,12.73,13.14,11.22,12.635
14-06-2018,12.635,12.635,10.43,12.095
15-06-2018,12.095,12.5075,10.495,12.07
18-06-2018,12.07,12.55,9.8249998,12.38
19-06-2018,12.38,13.0,11.4775,12.92
20-06-2018,12.92,12.92,10.6075,12.1725
21-06-2018,12.1725,12.59,10.91,12.4475
22-06-2018,12.4475,12.5425,10.3925,12.0225
25-06-2018,12.0225,12.7775,9.7399998,12.5825
26-06-2018,12.5825,12.97,12.3325,12.7975
27-06-2018,12.7975,13.8125,12.085,13.51
28-06-2018,13.51,14.075,12.52,13.9475
29-06-2018,13.9475,13.9475,12.6325,12.9375
02-07-2018,12.9375,13.9425,12.465,13.37
03-07-2018,13.37,13.7525,12.1875,13.0
04-07-2018,13.0,13.34,12.575,12.6575
05-07-2018,12.6575,12.9525,11.225,12.575
06-07-2018,12.575,12.68,11.6675,12.4425
09-07-2018,12.4425,12.575,11.215,12.39
10-07-2018,12.39,12.52,11.0175,12.395
11-07-2018,12.395,12.86,10.015,12.775
12-07-2018,12.775,12.865,10.6525,12.505
13-07-2018,12.505,12.505,11.3175,12.3025
16-07-2018,12.3025,13.0475,11.1675,12.9475
17-07-2018,12.9475,12.9475,11.24,12.825
18-07-2018,12.825,13.9,10.645,13.6825
19-07-2018,13.6825,13.7975,10.99,13.5925
20-07-2018,13.5925,13.9025,11.3175,13.535
23-07-2018,13.535,13.62,12.0675,13.005
24-07-2018,13.005,13.08,12.1475,12.4675
25-07-2018,12.4675,13.255,11.215,12.2075
26-07-2018,12.2075,13.0475,11.6075,12.0275
27-07-2018,12.0275,12.5,11.2475,12.31
30-07-2018,12.31,13.0575,12.3075,12.585
31-07-2018,12.585,12.795,12.2875,12.48
01-08-2018,12.48,12.765,11.9975,12.53
02-08-2018,12.53,12.8,10.8875,12.555
03-08-2018,12.555,12.555,10.9075,12.0775
06-08-2018,12.0775,12.735,11.85,12.5625
07-08-2018,12.5625,12.82,10.5825,12.5775
08-08-2018,12.5775,12.7825,10.48,12.54
09-08-2018,12.54,12.76,10.8775,12.6775
10-08-2018,12.6775,12.985,10.0575,12.85
13-08-2018,12.85,13.5,11.29,13.4
14-08-2018,13.4,13.42,10.755,13.2825
16-08-2018,13.2825,13.865,11.465,13.645
17-08-2018,13.645,13.645,10.3025,13.16
20-08-2018,13.16,13.55,11.345,13.0325
21-08-2018,13.0325,13.635,9.9274998,12.9025
23-08-2018,12.9025,13.1175,9.5299997,12.7575
24-08-2018,12.7575,12.8375,9.4300003,12.4075
27-08-2018,12.4075,12.5325,9.5150003,12.2375
28-08-2018,12.2375,12.6,10.3775,12.425
29-08-2018,12.425,12.6725,10.725,12.435
30-08-2018,12.435,12.625,10.6225,12.4125
31-08-2018,12.4125,12.7975,11.6,12.5975
03-09-2018,12.5975,13.7175,11.17,13.3925
04-09-2018,13.3925,13.88,12.1975,13.7825
05-09-2018,13.7825,14.1525,11.9525,13.65
06-09-2018,13.65,14.2,12.06,13.7225
07-09-2018,13.7225,14.1425,11.085,13.89
10-09-2018,13.89,15.315,12.61,15.2025
11-09-2018,15.2025,15.4475,13.4425,15.33
12-09-2018,15.33,15.33,12.98,14.25
14-09-2018,14.25,14.25,12.3225,13.8425
17-09-2018,13.8425,14.635,11.73,14.495
18-09-2018,14.495,14.62,11.8725,14.415
19-09-2018,14.415,14.4775,11.745,14.005
21-09-2018,14.005,16.92,10.9825,15.535
24-09-2018,15.535,17.855,13.8025,17.4275
25-09-2018,17.4275,18.309999,16.217501,16.682501
26-09-2018,16.682501,17.575001,15.1,17.0875
27-09-2018,17.0875,17.370001,15.6025,16.922501
28-09-2018,16.922501,17.692499,15.925,16.995001
01-10-2018,16.995001,18.862499,16.27,16.834999
03-10-2018,16.834999,18.647499,15.575,18.1175
04-10-2018,18.1175,19.684999,17.485001,18.915001
05-10-2018,18.915001,20.4825,18.452499,19.7325
08-10-2018,19.7325,21.764999,18.477501,20.147499
09-10-2018,20.147499,20.3575,17.469999,19.754999
10-10-2018,19.754999,19.754999,17.725,17.907499
11-10-2018,17.907499,20.844999,17.627501,20.547501
12-10-2018,20.547501,20.547501,16.672501,18.627501
15-10-2018,18.627501,19.8225,15.9825,18.885
16-10-2018,18.885,18.885,14.28,17.372499
17-10-2018,17.372499,18.202499,14.8425,17.98
19-10-2018,17.98,20.0525,17.4475,19.7875
22-10-2018,19.7875,21.672501,17.08,21.3575
23-10-2018,21.3575,22.3475,18.762501,19.0375
24-10-2018,19.0375,19.809999,17.7125,18.879999
25-10-2018,18.879999,20.33,18.497499,18.9625
26-10-2018,18.9625,21.040001,18.66,19.2325
29-10-2018,19.2325,20.8125,19.2325,19.825001
30-10-2018,19.825001,20.772499,19.549999,20.502501
31-10-2018,20.502501,22.815001,19.575001,19.797501
01-11-2018,19.797501,20.129999,18.897499,19.192499
02-11-2018,19.192499,19.192499,17.485001,18.23
05-11-2018,18.23,19.8225,17.735001,19.4825
06-11-2018,19.4825,19.4825,16.18,18.504999
07-11-2018,18.504999,18.504999,16.809999,17.877501
09-11-2018,17.877501,18.754999,16.754999,17.764999
12-11-2018,17.764999,19.4625,16.475,19.3675
13-11-2018,19.3675,19.684999,17.122499,18.695
14-11-2018,18.695,19.5075,14.77,18.825001
15-11-2018,18.825001,18.915001,15.4975,18.455
16-11-2018,18.455,18.8675,16.897499,18.35
19-11-2018,18.35,19.65,13.515,19.254999
20-11-2018,19.254999,19.647499,18.252501,19.254999
21-11-2018,19.327499,20.0975,15.54,19.555
22-11-2018,19.555,20.002501,17.0875,19.16
26-11-2018,19.16,20.5275,15.0175,20.4025
27-11-2018,20.4025,20.4025,16.605,18.315001
28-11-2018,18.315001,19.355,16.672501,17.959999
29-11-2018,17.959999,18.85,14.93,18.6975
30-11-2018,18.6975,19.915001,16.809999,19.1625
03-12-2018,19.1625,19.605,16.309999,18.2225
04-12-2018,18.2225,19.620001,16.905001,18.1075
05-12-2018,18.1075,18.827499,16.620001,18.389999
06-12-2018,18.389999,19.549999,15.91,19.305
07-12-2018,19.305,19.627501,15.9825,18.59
10-12-2018,18.59,20.645,16.889999,20.4375
11-12-2018,20.4375,20.4375,17.202499,17.945
12-12-2018,17.945,17.945,15.4175,15.81
13-12-2018,15.81,15.905,11.9125,15.55
14-12-2018,15.55,15.5975,12.6725,15.1575
17-12-2018,15.1575,15.9125,13.8675,14.54
18-12-2018,14.54,15.3125,11.9825,14.5775
19-12-2018,14.5775,14.865,11.87,14.66
20-12-2018,14.66,14.9175,13.72,14.3325
21-12-2018,14.3325,16.23,12.94,15.9925
24-12-2018,15.9925,17.1325,14.8975,15.75
26-12-2018,15.75,17.477501,14.8075,15.92
27-12-2018,15.92,16.375,12.5625,16.0725
28-12-2018,16.0725,16.0725,15.015,15.27
31-12-2018,15.27,16.1525,14.65,16.0
01-01-2019,16.0,16.4,15.15,15.325
02-01-2019,15.325,16.9475,14.8375,16.387501
03-01-2019,16.387501,17.147499,15.435,16.790001
04-01-2019,16.790001,16.9725,15.485,16.1625
07-01-2019,16.1625,16.455,15.3025,16.3025
08-01-2019,16.3025,16.5725,14.735,15.7
09-01-2019,15.7,16.3225,13.895,15.27
10-01-2019,15.27,15.6075,14.1475,15.345
11-01-2019,15.345,15.83,14.3625,15.3525
14-01-2019,15.3525,16.5525,15.3525,16.157499
15-01-2019,16.157499,16.157499,12.9925,15.5825
16-01-2019,15.5825,16.307501,12.8,16.077499
17-01-2019,16.077499,16.4275,12.9925,16.2425
18-01-2019,16.2425,16.905001,12.3075,16.6175
21-01-2019,16.6175,18.34,14.36,18.147499
22-01-2019,18.147499,18.4725,15.51,17.985001
23-01-2019,17.985001,18.2875,12.015,18.084999
24-01-2019,18.084999,18.377501,14.5425,17.434999
25-01-2019,17.434999,18.139999,14.365,17.690001
28-01-2019,17.690001,19.280001,14.5875,18.897499
29-01-2019,18.897499,19.795,18.040001,18.4275
30-01-2019,18.4275,18.4275,15.9775,17.85
31-01-2019,17.85,17.85,16.445,17.122499
01-02-2019,17.122499,17.184999,15.545,15.72
04-02-2019,15.72,16.452499,14.9675,15.7225
05-02-2019,15.7225,15.9775,14.605,15.78
06-02-2019,15.78,15.9725,12.8325,15.63
07-02-2019,15.63,16.2225,13.5975,15.435
08-02-2019,15.435,15.815,12.9675,15.5675
11-02-2019,15.5675,16.355,13.46,15.84
12-02-2019,15.84,15.975,13.23,15.75
13-02-2019,15.75,15.9025,11.81,15.73
14-02-2019,15.73,16.577499,12.09,15.7725
15-02-2019,15.7725,17.535,12.4475,16.459999
18-02-2019,16.459999,18.192499,11.85,18.0
19-02-2019,18.0,18.605,15.2575,18.467501
20-02-2019,18.467501,18.467501,15.2375,17.055
21-02-2019,17.055,17.172501,12.1275,16.0525
22-02-2019,16.0525,16.0525,12.315,15.45
25-02-2019,15.45,16.035,11.7,15.3575
26-02-2019,15.3575,18.0975,13.12,17.115
27-02-2019,17.115,19.977501,14.13,18.897499
28-02-2019,18.897499,18.897499,17.065001,18.2775
01-03-2019,18.2775,18.2775,15.895,16.275
05-03-2019,16.275,16.860001,15.45,15.6575
06-03-2019,15.6575,15.735,14.2875,15.61
07-03-2019,15.61,15.6875,14.3125,15.2925
08-03-2019,15.2925,15.4125,12.92,14.94
11-03-2019,14.94,15.38,13.67,14.895
12-03-2019,14.895,15.1975,13.84,15.0975
13-03-2019,15.0975,15.595,12.3,15.2775
14-03-2019,15.2775,15.5225,13.7625,15.15
15-03-2019,15.15,16.3925,11.845,15.865
18-03-2019,15.865,17.1875,14.2675,16.9
19-03-2019,16.9,17.1775,14.55,16.4925
20-03-2019,16.4925,16.4925,14.485,16.032499
22-03-2019,16.032499,16.805,12.675,16.275
25-03-2019,16.275,17.0275,14.2575,16.672501
26-03-2019,16.672501,16.672501,15.5175,16.485001
27-03-2019,16.485001,17.422501,14.545,17.047501
28-03-2019,17.047501,17.3325,15.75,16.6525
29-03-2019,16.6525,17.43,16.237499,17.184999
01-04-2019,17.184999,18.219999,17.184999,18.004999
02-04-2019,18.004999,18.5525,17.440001,18.0825
03-04-2019,18.0825,18.8825,17.290001,18.782499
04-04-2019,18.782499,19.325001,18.25,18.65
05-04-2019,18.65,19.075001,16.762501,18.3925
08-04-2019,18.3925,20.4575,18.3925,20.1525
09-04-2019,20.1525,20.6625,16.549999,20.280001
10-04-2019,20.280001,21.280001,18.700001,21.129999
11-04-2019,21.129999,21.34,19.4125,20.9575
12-04-2019,20.9575,21.3025,18.674999,20.997499
15-04-2019,20.997499,22.24,18.76,21.387501
16-04-2019,21.387501,21.885,19.672501,21.692499
18-04-2019,21.692499,23.045,18.5,22.735001
22-04-2019,22.735001,24.5625,20.407499,24.049999
23-04-2019,24.049999,26.317499,22.7775,24.645
24-04-2019,24.645,25.125,23.445,23.7125
25-04-2019,23.7125,25.535,22.727501,23.2325
26-04-2019,23.2325,23.9625,21.432501,21.717501
30-04-2019,21.717501,22.775,20.76,21.827499
02-05-2019,21.827499,23.264999,21.7675,22.9825
03-05-2019,22.9825,24.1525,21.0975,24.032499
06-05-2019,24.032499,27.834999,19.74,26.432501
07-05-2019,26.432501,26.809999,23.092501,26.477501
08-05-2019,26.477501,27.025,23.245001,26.365
09-05-2019,26.365,26.495001,23.485001,25.485001
10-05-2019,25.485001,26.525,24.535,26.334999
13-05-2019,26.334999,28.0625,23.7125,27.3825
14-05-2019,27.3825,27.76,22.389999,27.1325
15-05-2019,27.1325,29.0825,23.18,28.657499
16-05-2019,28.657499,29.327499,23.782499,28.370001
17-05-2019,28.370001,29.2325,25.497499,28.075001
20-05-2019,28.075001,28.075001,19.76,23.674999
21-05-2019,23.674999,28.102501,20.2425,25.6525
22-05-2019,25.6525,30.182501,19.040001,27.6325
23-05-2019,27.6325,27.6325,18.9575,19.405001
24-05-2019,19.405001,19.405001,14.4925,16.467501
27-05-2019,16.467501,17.334999,13.48,16.190001
28-05-2019,16.190001,16.540001,15.38,15.9225
29-05-2019,15.9225,16.5075,14.4775,16.407499
30-05-2019,16.407499,16.407499,14.8525,15.61
31-05-2019,15.61,16.7875,14.19,16.067499
03-06-2019,16.067499,16.2325,14.075,15.9675
04-06-2019,15.9675,15.9675,14.6675,15.6275
06-06-2019,15.6275,15.925,13.975,15.525
07-06-2019,15.525,15.73,13.6275,14.8575
10-06-2019,14.8575,15.4525,13.4475,14.8575
11-06-2019,14.975,14.975,13.48,14.49
12-06-2019,14.49,14.71,13.31,14.1225
13-06-2019,14.1225,14.2925,13.2775,13.66
14-06-2019,13.66,14.1175,12.6425,13.895
17-06-2019,13.895,14.96,13.52,14.65
18-06-2019,14.65,14.97,11.7375,14.6
19-06-2019,14.6,15.3,10.79,14.73
20-06-2019,14.73,15.1875,12.835,14.0
21-06-2019,14.0,14.8325,10.6025,14.61
24-06-2019,14.61,15.665,11.855,15.2225
25-06-2019,15.2225,15.585,14.9275,15.01
26-06-2019,15.01,15.195,14.39,14.75
27-06-2019,14.75,14.8875,13.6475,14.645
28-06-2019,14.645,15.0725,13.995,14.9525
01-07-2019,14.9525,15.02,14.4725,14.6025
02-07-2019,14.6025,14.8325,14.025,14.25
03-07-2019,14.25,14.32,13.52,13.695
04-07-2019,13.695,13.695,13.0125,13.53
05-07-2019,13.53,13.965,12.665,13.065
08-07-2019,13.065,14.0425,12.1075,13.8525
09-07-2019,13.8525,14.22,13.3525,13.6875
10-07-2019,13.6875,13.9625,12.395,13.635
11-07-2019,13.635,13.635,12.1775,12.47
12-07-2019,12.47,12.55,11.55,11.9975
15-07-2019,11.9975,12.5175,10.6425,12.02
16-07-2019,12.02,12.02,11.0625,11.56
17-07-2019,11.56,11.91,9.1625004,11.8
18-07-2019,11.8,11.9825,9.2224998,11.75
19-07-2019,11.75,12.675,10.5925,12.515
22-07-2019,12.515,13.4025,11.5625,13.01
23-07-2019,13.01,13.78,11.59,13.4275
24-07-2019,13.4275,14.4825,11.85,12.76
25-07-2019,12.76,13.55,11.9975,12.635
26-07-2019,12.635,13.31,11.9225,12.1325
29-07-2019,12.1325,13.5325,12.0375,13.0625
30-07-2019,13.0625,13.8675,12.5,13.6125
31-07-2019,13.6125,14.545,13.415,13.59
01-08-2019,13.59,15.28,13.2725,14.5575
02-08-2019,14.5575,16.157499,14.435,15.1875
05-08-2019,15.1875,17.82,15.1875,16.584999
06-08-2019,16.584999,16.785,15.5925,16.120001
07-08-2019,16.120001,16.9125,15.7375,16.74
08-08-2019,16.74,16.74,15.515,16.092501
09-08-2019,16.092501,16.1625,15.0275,15.845
13-08-2019,15.845,18.004999,15.1175,17.7775
14-08-2019,17.7775,17.7775,16.110001,16.3575
16-08-2019,16.3575,17.4275,15.9925,16.647499
19-08-2019,16.647499,17.025,14.71,16.747499
20-08-2019,16.747499,17.094999,15.105,16.6325
21-08-2019,16.6325,17.327499,14.0,17.022499
22-08-2019,17.022499,18.122499,14.4925,17.852501
23-08-2019,17.852501,18.262501,13.7025,17.3475
26-08-2019,17.3475,19.145,13.7,16.655001
27-08-2019,16.655001,16.8325,14.42,16.01
28-08-2019,16.01,17.375,14.12,16.834999
29-08-2019,16.834999,17.445,13.8725,16.424999
30-08-2019,16.424999,17.375,15.19,16.282499
03-09-2019,16.282499,18.27,16.282499,18.055
04-09-2019,18.055,18.309999,17.127501,17.235001
05-09-2019,17.235001,17.702499,16.057501,17.272499
06-09-2019,17.272499,17.272499,15.885,16.275
09-09-2019,16.275,16.6425,13.665,15.8525
11-09-2019,15.8525,15.8525,14.6475,15.3725
12-09-2019,15.3725,15.3725,14.6075,14.9
13-09-2019,14.9,15.195,13.8875,14.12
16-09-2019,14.12,15.3075,14.1175,14.9525
17-09-2019,14.9525,16.307501,13.2775,16.0175
18-09-2019,16.0175,16.1875,13.905,15.3525
19-09-2019,15.3525,15.965,14.1775,15.55
20-09-2019,15.55,17.045,13.8275,15.4
23-09-2019,15.4,17.639999,14.21,16.7925
24-09-2019,16.7925,18.532499,15.8975,16.7325
25-09-2019,16.7325,17.415001,14.1025,16.17
26-09-2019,16.17,17.01,13.64,16.342501
27-09-2019,16.342501,16.817499,15.9275,16.115
30-09-2019,16.115,16.51,15.8,15.8725
01-10-2019,15.8725,18.217501,14.9475,16.7575
03-10-2019,16.7575,18.045,16.4175,17.702499
04-10-2019,17.702499,17.945,16.3475,17.58
07-10-2019,17.58,18.4275,16.9925,17.83
09-10-2019,17.83,18.327499,16.334999,17.155001
10-10-2019,17.155001,17.540001,15.7275,17.227501
11-10-2019,17.227501,18.280001,15.7775,17.139999
14-10-2019,17.139999,17.9625,17.0625,17.43
15-10-2019,17.43,17.43,16.692499,16.85
16-10-2019,16.85,16.952499,15.495,16.360001
17-10-2019,16.360001,16.360001,15.5175,15.8775
18-10-2019,15.8775,16.1525,14.99,15.9275
22-10-2019,15.9275,17.122499,13.5725,16.809999
23-10-2019,16.809999,16.85,14.83,16.535
24-10-2019,16.535,16.780001,14.7125,16.24
