time,open,high,low,close,Volume,Volume MA
1438572600,34001,34002,33425,33520,23357,30802.75
1438659000,33425,33646,33322,33497,21431,29038.65
1438745400,33441,33690,33368,33489,21385,28090.75
1438831800,33487,33798,33380,33721,23713,27407.7
1438918200,33712,34370,33589,34049,40953,28335.75
1439177400,34005,35200,33988,35037,37770,28823.9
1439263800,35022,35390,34830,35334,39024,29612.1
1439350200,35290,36180,35246,36103,39563,30035.75
1439436600,36003,36190,35702,36021,29036,30064.95
1439523000,36000,36290,35372,35445,31954,30626.2
1439782200,35510,35937,35510,35830,21212,29427.15
1439868600,35900,35925,34566,34801,37782,30115.45
1439955000,34836,35744,34666,35531,37887,30353.65
1440041400,35700,36400,35700,36320,35398,30822.1
1440127800,36420,36795,35700,36204,45240,31395.15
1440387000,35940,36142,34950,35414,50622,32557.75
1440473400,36235,36284,35300,35464,6623,31847.95
1440559800,35435,35435,34004,34211,11998,31002.35
1440646200,34248,35175,34110,34792,11411,30245.75
1440732600,34890,35430,34710,35111,13047,28970.3
1440991800,35000,35517,34936,35353,17565,28680.7
1441078200,35421,35690,35100,35337,30265,29122.4
1441164600,35210,35750,34880,35384,40600,30083.15
1441251000,35399,35880,35155,35422,40352,30915.1
1441337400,35500,35826,35230,35403,33662,30550.55
1441596600,35410,35567,35125,35220,16170,29470.55
1441683000,35150,35970,35055,35672,37066,29372.65
1441769400,35750,35999,35278,35309,32040,28996.5
1441855800,35400,35850,35325,35403,31219,29105.65
1441942200,35450,35550,34577,34990,38051,29410.5
1442201400,35100,35182,34632,34731,25376,29618.7
1442287800,34700,34788,34468,34638,21840,28821.6
1442374200,34665,35888,34601,35797,42678,29061.15
1442547000,35845,36700,35845,36096,41829,29382.7
1442806200,36015,36245,35867,36190,23509,28296.15
1442892600,36150,36171,35210,35292,36966,27613.35
1442979000,35270,35640,35177,35467,27408,28652.6
1443065400,35558,36392,35382,36241,36065,29855.95
1443411000,36021,36037,34836,35024,43964,31483.6
1443497400,35092,35230,34725,34969,34357,32549.1
1443583800,34900,35025,34450,34567,43816,33861.65
1443670200,34600,34889,34425,34564,35418,34119.3
1444015800,34723,36850,34723,36750,73095,35744.05
1444102200,36717,37740,36620,37355,47110,36081.95
1444188600,37457,37599,37030,37508,40576,36427.65
1444275000,37400,37400,36150,36882,44061,37822.2
1444361400,36713,37340,36702,36846,36652,37801.5
1444620600,36900,37430,36845,37002,32321,37815.55
1444707000,36915,37430,36630,37289,36001,38054.65
1444793400,37250,37645,36980,37576,40148,38159.5
1444879800,37620,37680,37102,37530,34137,38597.55
1444966200,37400,37500,37156,37399,26577,38834.4
1445225400,37250,37280,36745,36949,28182,38109.6
1445311800,36900,37200,36792,37055,31187,37577.5
1445398200,37040,37115,36636,36797,24416,37622.85
1445571000,36925,37390,36682,36945,34982,37523.65
1445830200,36927,37190,36872,37027,19652,37135.85
1445916600,36910,37145,36855,37074,19985,36331.85
1446003000,37160,37979,37101,37843,32319,35749.6
1446089400,37700,37700,36500,36551,55453,36804.4
1446175800,36582,36599,36350,36500,23059,35766.55
1446435000,36419,36475,35965,36186,24290,35210.15
1446521400,36249,36291,35762,35804,24661,32788.45
1446607800,35936,35975,35485,35512,24832,31674.55
1446694200,35487,35590,35277,35507,24251,30858.3
1446780600,35418,35572,34885,34916,25162,29913.35
1447039800,35060,35172,34517,34560,20536,29107.55
1447126200,34670,34670,34060,34278,24536,28718.3
1447212600,34460,34460,34171,34207,3000,27068.25
1447385400,33916,34170,33765,33854,19843,26053
1447644600,33960,34322,33776,33806,22912,25491.75
1447731000,33830,33875,33502,33720,23602,25343
1447817400,33600,33840,33418,33564,20850,24976.4
1447903800,33610,34180,33600,33838,29425,24888.3
1447990200,33870,34180,33480,33599,27195,25027.25
1448249400,34270,34433,33870,34247,4278,23492.05
1448335800,34275,34691,34219,34550,3234,22671.15
1448508600,34490,34900,34490,34731,5184,21931.1
1448595000,34671,34671,34111,34390,9841,20807.2
1448854200,34329,34500,34186,34227,15427,18805.9
1448940600,34430,34533,34161,34194,19092,18607.55
1449027000,34300,34384,33929,34061,16663,18226.2
1449113400,34020,34328,33801,34274,24990,18242.65
1449199800,34328,35330,34170,35216,36861,18844.1
1449459000,35216,35385,34765,34791,22627,18762.9
1449545400,34727,34727,34228,34391,22924,18651
1449631800,34371,34799,34324,34519,23508,18799.6
1449718200,34442,34500,34200,34233,16403,18392.95
1449804600,34250,34308,33650,33998,28661,19676
1450063800,33901,33970,33400,33501,22048,19786.25
1450150200,33476,33667,33340,33620,21419,19711.6
1450236600,33661,34480,33511,34414,27578,19910.4
1450323000,34180,34180,33051,33187,36069,20671.35
1450409400,33244,34163,33129,33948,32365,20818.35
1450668600,34019,34370,33884,34320,28681,20892.65
1450755000,34270,34537,34150,34305,21288,21743.15
1450841400,34200,34345,34080,34234,17660,22464.45
1450927800,34237,34400,34200,34364,9207,22665.6
1451273400,34353,34353,33440,33474,25941,23470.6
1451359800,33475,33824,33475,33573,21648,23781.65
1451446200,33717,33717,33225,33400,22515,23952.8
1451532600,33525,33577,33200,33319,17960,24017.65
1451619000,33301,33426,33250,33349,4439,22990.1
1451878200,33456,34180,33360,33549,41993,23246.7
1451964600,33475,33921,33475,33684,25149,23372.8
1452051000,33720,34134,33676,33784,34647,23958.95
1452137400,33845,34600,33640,34548,40548,24810.95
1452223800,34309,34309,33751,33850,30702,25525.9
1452483000,33999,34000,33553,33679,21410,25163.35
1452569400,33680,33680,33328,33399,24101,25266
1452655800,33471,34243,33343,34185,33986,25894.35
1452742200,34180,34331,33601,33659,33547,26192.8
1452828600,33710,34500,33700,34072,35096,26144.15
1453087800,34150,34161,33851,34107,16328,25342.3
1453174200,34035,34490,33973,34436,29572,25386.85
1453260600,34399,34850,34350,34697,31356,25890.25
1453347000,34650,34760,34040,34383,33405,26677.5
1453433400,34381,34880,34242,34293,30146,27724.45
1453692600,34319,34811,34296,34692,25812,27718
1453865400,34780,35430,34780,35308,26812,27976.2
1453951800,35325,35368,34537,34817,32395,28470.2
1454038200,34849,34869,34526,34764,22254,28684.9
1454297400,34826,35060,34620,34873,22712,29598.55
1454383800,34829,35091,34730,34808,19758,28486.8
1454470200,34890,35805,34825,35748,37387,29098.7
1454556600,35631,36000,35561,35845,26698,28701.25
1454643000,35876,36098,35521,35815,30821,28214.9
1454902200,36000,37300,36000,37136,40898,28724.7
1454988600,37247,37350,36875,37260,28307,29069.55
1455075000,37058,37058,36410,36779,28311,29280.05
1455161400,36900,38795,36900,38321,52168,30189.15
1455247800,38100,38250,37761,37996,25910,29807.3
1455507000,37805,37805,36840,37092,24004,29252.7
1455593400,37060,37469,36627,37220,28753,29873.95
1455679800,37387,37410,36932,37199,22315,29511.1
1455766200,37170,37588,36970,37529,22143,29050.45
1455852600,37472,37749,37310,37512,26153,28687.85
1456111800,37380,37380,36388,36994,28437,28602.4
1456198200,37490,37820,37372,37576,2500,27436.8
1456284600,37667,38290,37402,37596,5513,26371.85
1456371000,37568,37849,37269,37584,5202,25012.2
1456457400,37478,37525,36477,36620,9181,24358.55
1456716600,36525,36774,36373,36673,15001,23973
1456803000,36825,36998,36073,36103,28593,24414.75
1456889400,36150,36600,36112,36516,23594,23725.1
1456975800,36400,36899,36168,36758,24098,23595.1
1457062200,36749,38076,36749,37827,53891,24748.6
1457407800,37666,38160,37351,37446,29101,24158.75
1457494200,37351,37383,36907,37243,27671,24126.95
1457580600,37150,37750,36665,37685,40335,24728.15
1457667000,37750,37839,37480,37634,26294,23434.45
1457926200,37550,38151,37300,37442,34889,23883.4
1458012600,37360,37360,36905,37091,27308,24048.6
1458099000,37051,37199,36872,36915,17067,23464.3
1458185400,37170,38300,37170,38163,45676,24632.35
1458271800,38260,38600,37600,37766,34294,25239.9
1458531000,37757,37947,37507,37877,25691,25216.8
1458617400,37878,38298,37778,37884,30690,25329.45
1458703800,37810,37857,36750,36773,39082,27158.55
1459135800,36630,36891,36464,36572,20844,27925.1
1459222200,36577,36750,36261,36581,31476,29238.8
1459308600,36520,36840,36283,36338,25721,30065.8
1459395000,36300,36940,36300,36759,25526,30592.05
1459481400,36786,36850,35429,35931,44482,31386.5
1459740600,35957,35999,35551,35591,19713,31192.45
1459827000,35770,36350,35770,36097,30001,31487.6
1459913400,36050,36280,35777,36007,28792,30232.65
1459999800,36121,36637,36015,36387,34357,30495.45
1460086200,36355,36713,36163,36685,27075,30465.65
1460345400,36720,37850,36720,37778,36423,30270.05
1460431800,37622,38367,37530,38325,39751,30942.9
1460518200,38300,38627,37975,38573,35317,30964.3
1460950200,38380,38535,38207,38328,21153,30656.55
1461123000,39900,40347,39573,40135,40001,31803.25
1461209400,40300,41449,39500,40094,74460,33242.45
1461295800,40210,40828,39810,39976,43443,33699.9
1461555000,40748,41010,40384,40759,4406,32635.65
1461641400,40850,40899,40379,40828,5057,31354
1461727800,40946,41526,40885,41232,8187,29809.25
1461814200,41232,41888,41065,41802,9854,29259.75
1461900600,41850,42658,41850,42305,27587,29065.3
1462159800,42330,42750,41675,41864,39325,29745.5
1462246200,41900,42063,41362,41622,39649,30451.65
1462332600,41583,41650,41081,41307,34913,29973.2
1462419000,41378,41940,41201,41239,38682,30921.65
1462505400,41270,41848,41150,41741,37932,31318.2
1462764600,41632,41632,40531,40752,34868,31622
1462851000,40753,40929,40625,40850,21555,30981.9
1462937400,41045,41850,41045,41268,35836,31419.95
1463023800,41404,41488,40670,40821,34094,31303.5
1463110200,40846,41025,40300,40985,34867,31059.3
1463369400,41168,41490,40907,40997,25908,30588.85
1463455800,41100,41369,40800,41193,30015,31031.95
1463542200,41051,41107,40575,41057,33874,30725.6
1463628600,40870,40870,39627,39824,46740,29339.6
1463715000,39800,40175,39710,39842,26738,28504.35
1463974200,39806,39834,39387,39677,25235,29545.8
1464060600,39550,39750,39277,39345,26399,30612.9
1464147000,39520,39520,39112,39231,23949,31401
1464233400,39350,39650,39001,39057,31028,32459.7
1464319800,39000,39134,38801,38886,21022,32131.45
1464579000,38800,38800,38370,38586,18160,31073.2
1464665400,38699,38793,38333,38405,22624,30221.95
1464751800,38480,38786,38277,38468,26185,29785.55
1464838200,38425,38620,38400,38535,16783,28690.6
1464924600,38599,39350,38520,39092,30301,28309.05
1465183800,39245,39449,39077,39145,20745,27602.9
1465270200,39180,39240,38729,39015,22132,27631.75
1465356600,39100,40444,39100,40258,41324,27906.15
1465443000,40400,40994,40175,40917,36999,28051.4
1465529400,40871,41143,40700,41073,31285,27872.3
1465788600,40920,41500,40756,41464,32788,28216.3
1465875000,41350,41635,41120,41523,29884,28209.75
1465961400,41325,41620,41325,41560,23576,27694.85
1466047800,41541,42444,41460,41704,44839,27599.8
1466134200,41450,41480,41000,41368,29919,27758.85
1466393400,41201,41979,40880,41802,35099,28252.05
1466479800,41750,41750,41167,41362,29505,28407.35
1466566200,41250,41348,40945,41205,23572,28388.5
1466652600,41138,41526,40882,41193,34639,28569.05
1466739000,42100,43733,42100,43189,8260,27930.95
1466998200,43005,43450,43005,43152,4617,27253.8
1467084600,43040,43300,42734,43195,5542,26399.7
1467171000,43299,44220,43299,43972,13797,25780.3
1467257400,43975,44529,43950,44349,18134,25847.85
1467343800,44550,46500,44550,46418,54684,27067
1467603000,46647,48934,46647,48258,82497,30154.6
1467689400,48200,48350,46805,47380,59677,32031.85
1467862200,47949,47998,46445,46892,43331,32132.2
1467948600,46907,47598,45850,47476,52801,32922.3
1468207800,47690,48627,47633,47820,39730,33344.55
1468294200,47950,48245,47020,47341,41540,33782.15
1468380600,47525,48100,47460,47835,30558,33815.85
1468467000,47660,47679,47022,47517,39041,34589.1
1468553400,47500,47698,47120,47282,31671,33930.7
1468812600,47085,47276,46570,47173,32515,34060.5
1468899000,47055,47120,46730,47031,24926,33551.85
1468985400,46905,46979,45969,46080,39262,34039.7
1469071800,45944,46669,45525,46630,41671,34944.65
1469158200,46625,46646,46175,46320,28159,34620.65
1469417400,46155,46595,45812,46479,29400,35677.65
1469503800,46498,46649,46300,46408,19919,36442.75
1469590200,46282,47350,46162,47026,36960,38013.65
1469676600,47350,48124,47210,47364,44727,39560.15
1469763000,47500,47648,46967,47483,41749,40740.9
1470022200,47599,48054,47599,47733,27672,39390.3
1470108600,47689,48438,47550,48076,34281,36979.5
1470195000,48198,48440,47631,47678,33503,35670.8
1470281400,47501,47928,46875,47681,32800,35144.25
1470367800,47652,47723,46159,46229,45053,34756.85
1470627000,46155,46438,45875,46298,27849,34162.8
1470713400,46350,46440,45924,46373,25005,33336.05
1470799800,46420,47680,46420,47124,37602,33688.25
1470886200,47099,47240,46453,46766,36630,33567.7
1470972600,46701,47080,46056,46139,41267,34047.5
1471318200,46400,46821,46071,46338,34927,34168.1
1471404600,46313,46422,45750,45892,29583,34400.95
1471491000,46030,46344,45884,46096,25901,33732.9
1471577400,46000,46067,45220,45449,32054,33252.05
1471836600,45400,45400,44427,44521,29255,33306.85
1471923000,44700,44880,44465,44505,23915,33032.6
1472009400,44431,44550,43721,43777,31855,33629.4
1472095800,44766,44899,44511,44642,2679,31915.35
1472182200,44755,45650,44619,44918,6061,29982.05
1472441400,44786,45432,44464,45337,4945,28141.85
1472527800,45252,45252,44808,44839,6294,27072.95
1472614200,45041,45344,44750,44831,16371,26177.45
1472700600,44940,45332,44681,45203,25827,25793.65
1472787000,45247,46085,44975,46034,41427,26225
1473132600,46473,47700,46352,47617,31151,25529.9
1473219000,47551,47583,46917,47022,28386,25556.75
1473305400,47185,47363,46620,46725,28733,25743.15
1473391800,46795,46795,46135,46200,27914,25258.75
1473651000,46111,46111,45100,45451,40100,25432.25
1473823800,45600,45839,45415,45618,24778,24607.8
1473910200,45570,46066,45265,45640,35678,24645.35
1473996600,45504,45620,45058,45279,24495,24390.95
1474255800,45299,46250,45299,46054,25848,24388.3
1474342200,46150,46249,45860,46143,19877,23779.45
1474428600,46200,47336,45935,47184,41540,24393.7
1474515000,47265,47649,47058,47578,32945,24845.2
1474601400,47475,47475,46700,46828,27444,24624.65
1474860600,46670,46786,46315,46514,26732,25827.3
1474947000,46501,46501,45380,45509,33208,27184.65
1475033400,45380,45700,45230,45593,22932,28084
1475119800,45700,46048,45550,45845,28610,29199.8
1475206200,45830,46900,45623,45744,44179,30590.2
1475465400,45650,45899,44833,44916,34269,31012.3
1475551800,44946,45115,42605,42897,59226,31902.25
1475638200,43000,43232,42166,42647,45877,32638.55
1475724600,42700,42793,41165,41548,53804,33909.45
1475811000,41627,42338,41105,41893,65127,35729.15
1476070200,42111,42660,42111,42239,28144,35740.65
1476329400,42250,42395,41825,41906,25223,34996.8
1476415800,41913,42130,41580,41841,25601,35037.95
1476675000,41899,42019,41680,41885,17328,34120.45
1476761400,42030,42380,41977,42199,27281,34259.75
1476847800,42200,42498,42078,42217,23567,34145.7
1476934200,42300,42430,41833,42016,25752,34439.45
1477020600,41890,42080,41845,41976,14575,33091.2
1477279800,41998,42637,41952,42083,28878,32887.85
1477366200,42165,42474,42165,42439,21394,32585.35
1477452600,42343,42599,42074,42127,20818,32289.65
1477539000,42150,42342,42006,42240,17325,31495.5
1477625400,42309,42650,41851,42544,30013,31849.55
1477971000,42575,43739,42560,43595,33529,32095.5
1478057400,43699,44200,43628,44105,28500,31311.55
1478143800,44100,44100,42666,43380,39562,31576.2
1478230200,43250,43640,43020,43415,27812,30005.5
1478489400,43325,43325,42625,42951,24547,28939
1478575800,42806,44276,42806,43318,41391,28318.35
1478662200,43520,44820,43267,43403,45238,27323.9
1478748600,43637,44407,43553,44172,28860,27359.7
1478835000,44250,44420,41900,42197,46162,28406.65
1479180600,41160,41600,40789,41423,22196,28236.4
1479267000,41550,41649,41065,41254,18439,28291.95
1479353400,41190,41380,40683,40756,16381,27746.95
1479439800,40630,40656,40150,40397,23292,27733.2
1479699000,40455,40799,40410,40523,15187,27204.95
1479785400,40750,41099,40570,40809,19874,27469.9
1479871800,40807,40887,39912,40535,28527,27452.35
1479958200,40876,41025,40700,40919,1687,26467
1480044600,40741,41250,40493,41084,2749,25563.55
1480303800,41649,41938,41204,41326,5110,24952.8
1480390200,41250,41640,41011,41553,5916,23747.95
1480476600,41435,41850,40910,40992,13648,22753.9
1480563000,41150,41150,40525,40678,20349,22346.35
1480649400,40800,41457,40521,41356,24371,21586.8
1480908600,41295,41438,40777,41382,20930,21242.7
1480995000,41448,41520,41000,41042,17157,20873.2
1481081400,41194,42067,40860,41982,26569,20132.1
1481167800,41851,41869,41400,41550,18545,18797.45
1481254200,41410,41700,41150,41238,21073,18408.1
1481513400,41255,41850,41064,41745,15493,16874.65
1481599800,41725,41770,41012,41245,21961,16862.9
1481686200,41349,41950,41319,41745,24344,17158.15
1481772600,41500,41500,39241,39312,57184,19198.3
1481859000,39400,39925,39226,39714,33836,19725.5
1482118200,39700,39700,39350,39453,17283,19830.3
1482204600,39630,39630,38709,39437,29453,20309.25
1482291000,39650,39800,39095,39162,26096,20187.7
1482377400,39247,39433,38882,38994,23630,21284.85
1482463800,38930,39036,38558,38616,16400,21967.4
1482723000,38720,38720,38377,38537,6345,22029.15
1482809400,38698,39480,38698,39132,23652,22915.95
1482895800,39250,39547,39081,39442,19766,23221.85
1482982200,39490,39937,39376,39641,20601,23234.45
1483068600,39724,39890,38960,39067,22246,23128.2
1483327800,38760,39380,38750,39172,7722,22467.8
1483414200,39362,40570,39266,40296,38438,23531.85
1483500600,40267,40378,40015,40291,21342,23270.5
1483587000,40308,40697,40308,40477,24435,23565
1483673400,40401,40536,39777,40361,29406,23981.65
1483932600,40500,40775,40250,40706,20096,24211.8
1484019000,40779,41329,40564,41115,21827,24205.1
1484105400,41157,41270,40570,41008,24829,24229.35
1484191800,41000,41316,40801,40877,23781,22559.2
1484278200,40750,41100,40620,40905,20339,21884.35
1484537400,40950,41280,40901,40972,12958,21668.1
1484623800,40960,41784,40960,41621,27263,21558.6
1484710200,41650,42095,41534,42020,20420,21274.8
1484796600,41778,41778,40851,41275,27976,21492.1
1484883000,41385,41628,41116,41421,28611,22102.65
1485142200,41588,41878,41560,41706,17904,22680.6
1485228600,41775,41935,41582,41750,15252,22260.6
1485315000,41600,41600,40856,41198,24773,22510.95
1485487800,41000,41756,40505,41456,31824,23072.1
1485747000,41530,41637,41328,41391,18869,22903.25
1485833400,41571,41999,41435,41934,25829,23808.6
1485919800,41830,42270,41724,41914,26002,23186.8
1486006200,42000,42477,41740,41822,26081,23423.75
1486092600,41745,41885,41460,41813,19522,23178.1
1486351800,41950,42347,41950,42299,15452,22480.4
1486438200,42250,42597,42175,42516,21160,22533.6
1486524600,42412,42541,42212,42370,17817,22333.1
1486611000,42375,42437,41900,42037,22217,22202.5
1486697400,41878,42777,41800,42607,24594,22243.15
1486956600,42611,42750,42354,42445,15003,21976.35
1487043000,42444,42875,42233,42486,24517,22554.3
1487129400,42568,42690,42309,42664,17740,22078.15
1487215800,42749,43150,42660,43024,22012,22157.75
1487302200,43007,43007,42800,42948,14935,21505.7
1487561400,42804,42946,42620,42909,9647,20557.5
1487647800,42800,42931,42400,42851,20804,20702.5
1487734200,43264,43395,43191,43273,1387,20009.25
1487820600,43245,43587,43120,43424,2609,18901.05
1488166200,43860,44156,43545,44033,4989,17559.3
1488252600,43912,44097,43726,43983,12247,17228.2
1488339000,43916,44140,43735,44068,19390,16906.25
1488425400,43950,44000,42510,42659,31018,17157.05
1488511800,42570,42750,42388,42545,19437,16824.85
1488771000,42632,42941,42400,42447,14308,16564.15
1488857400,42341,42485,41902,41960,17123,16647.7
1488943800,41930,41969,41400,41445,18080,16493.7
1489030200,41386,41425,40761,40849,21477,16676.7
1489116600,40750,40932,40440,40552,23032,16717.45
1489462200,40419,40486,40036,40104,17768,16376.15
1489548600,40104,40138,39850,40065,16784,16465.2
1489635000,40397,41243,40397,40611,26647,16571.7
1489721400,40900,40965,40702,40926,12441,16306.75
1489980600,41145,41244,40824,40889,10745,15743.4
1490067000,40782,41328,40700,41297,17458,15869.55
1490153400,41188,41375,41081,41247,13561,16065.25
1490239800,41200,41538,41188,41314,16286,15839.35
1490326200,41347,41624,41174,41551,14254,16482.7
1490585400,41575,42180,41575,42141,16845,17194.5
1490671800,42053,42468,42012,42415,15950,17742.55
1490758200,42090,42330,42000,42302,13711,17815.75
1490844600,42327,42427,42001,42165,15980,17645.25
1490931000,42100,42378,41920,42340,14071,16797.9
1491190200,42376,42437,42070,42341,14117,16531.9
1491363000,42537,42537,42200,42275,15084,16570.7
1491449400,42366,42408,41956,42107,13304,16379.75
1491535800,42270,42444,41002,41390,22887,16620.1
1491795000,41380,41480,41030,41379,15315,16312
1491881400,41465,42280,41332,42202,21433,16232.05
1491967800,42220,42441,42151,42218,12908,15989.05
1492054200,42330,42729,42330,42573,16358,15967.75
1492399800,42700,42750,42450,42503,11306,15200.7
1492486200,42325,42387,41653,42191,19764,15566.85
1492572600,42001,42076,41738,41913,14919,15775.55
1492659000,41881,41989,41222,41512,20149,15910.1
1492745400,41470,41491,41113,41304,16092,16036.65
1493004600,41652,41780,41350,41709,3558,15400.25
1493091000,41657,41667,40859,40955,4389,14907
1493177400,40825,40896,40250,40358,6000,14364.75
1493263800,40400,40649,40100,40168,5749,13854.7
1493350200,40243,40469,40005,40098,14443,13891.3
1493695800,39495,39536,39059,39089,15060,13845.3
1493782200,39150,39249,38511,38592,20980,14190.75
1493868600,38700,38700,37861,38077,29286,14949.2
1493955000,38102,38549,37911,38042,26542,15522.1
1494214200,38150,38302,37950,38032,17059,15709.85
1494300600,38100,38150,37752,37811,17902,15460.6
1494387000,37925,38290,37888,37976,19549,15672.3
1494473400,38000,38244,37880,38015,19006,15550.95
1494559800,38075,38327,38075,38175,15831,15697.1
1494819000,38215,38925,38215,38528,21787,15968.55
1494905400,38625,38800,38602,38767,14760,16141.25
1494991800,38820,39390,38820,39221,22130,16259.55
1495078200,39298,39426,38575,38921,40720,17549.6
1495164600,38921,39250,38814,39135,22025,17643.4
1495423800,39224,39937,39149,39898,25482,18112.9
1495510200,39711,40270,39685,39981,29253,19397.65
1495596600,39790,39906,39501,39856,22007,20278.55
1495683000,39859,40017,39786,39832,15559,20756.5
1495769400,39832,40210,39817,40112,20043,21471.2
1496028600,40150,40390,40116,40349,11905,21344.3
1496115000,40400,40500,39950,40304,25437,21863.15
1496201400,40190,40279,39901,40128,21336,21880.95
1496287800,40139,40139,39355,39839,31063,21969.8
1496374200,39621,40418,39495,40294,30635,22174.45
1496633400,40350,40640,40310,40475,18064,22224.7
1496719800,40560,40856,40382,40794,18952,22277.2
1496806200,40799,40799,40435,40585,21364,22367.95
1496892600,40500,40675,39805,40060,27647,22800
1496979000,39907,39960,39570,39711,18959,22956.4
1497238200,39560,39629,39100,39177,22910,23012.55
1497324600,39100,39100,38663,38782,21644,23356.75
1497411000,38900,39819,38855,39432,29609,23730.7
1497497400,39151,39170,38576,38733,25938,22991.6
1497583800,38579,38848,38453,38496,17706,22775.65
1497843000,38454,38495,38151,38181,17432,22373.15
1497929400,38256,38383,37957,38079,19845,21902.75
1498015800,38195,38240,37825,37987,18123,21708.55
1498102200,38200,38540,38150,38238,19471,21904.15
1498188600,38850,39180,38840,38998,2437,21023.85
1498534200,38775,38998,38700,38833,4236,20640.4
1498620600,38915,39330,38915,39150,5632,19650.15
1498707000,39353,39375,38856,39040,8572,19011.95
1498793400,39050,39125,38666,38822,14477,18182.65
1499052600,38797,38835,37805,37853,30509,18176.35
1499139000,37925,37925,37550,37656,18196,18182.95
1499225400,37745,37864,37261,37374,28037,18637.2
1499311800,37530,37630,37352,37477,20480,18593
1499398200,37468,37468,36010,36256,50228,19722.05
1499657400,36320,36625,35500,36577,51201,21334.15
1499743800,36446,36848,36104,36795,36080,21992.65
1499830200,36900,37220,36708,36995,33535,22587.2
1499916600,37100,37148,36550,36621,25500,22381.75
1500003000,36550,37248,36355,36999,35132,22841.45
1500262200,37100,37530,37100,37434,24756,23193.95
1500348600,37480,37795,37351,37727,27989,23721.8
1500435000,37680,37840,37467,37779,25938,24026.45
1500521400,37701,37979,37456,37917,33084,24774.5
1500607800,37850,38200,37769,38174,21982,24900.05
1500867000,38179,38390,38065,38107,21203,25838.35
1500953400,38110,38438,37672,38307,39682,27610.65
1501039800,38200,38200,37803,38106,24549,28556.5
1501126200,38200,38700,38200,38288,29361,29595.95
1501212600,38200,38550,38120,38482,22527,29998.45
1501471800,38411,38870,38410,38665,21751,29560.55
1501558200,38747,38776,38250,38530,28376,30069.55
1501644600,38400,38400,37710,38139,36593,30497.35
1501731000,38100,38130,37570,38046,31812,31063.95
1501817400,38064,38249,37042,37274,43177,30711.4
1502076600,37348,37398,36955,37288,22210,29261.85
1502163000,37350,37634,37175,37516,27751,28845.4
1502249400,37600,38699,37600,38608,39854,29161.35
1502335800,38620,39534,38620,39225,39859,29879.3
1502422200,39225,39400,38800,39208,35640,29904.7
1502681400,39250,39393,38900,39198,25950,29964.4
1502854200,39120,39120,38321,38876,31260,30127.95
1502940600,38950,39360,38950,39110,26644,30163.25
1503027000,39000,39676,38910,39063,38366,30427.35
1503286200,38970,39265,38800,39097,22528,30454.65
1503372600,39050,39230,38725,38945,26865,30737.75
1503459000,38920,39150,38887,39078,18455,29676.4
1503545400,39721,39818,39250,39513,3109,28604.4
1503891000,39844,40470,39715,40411,6245,27448.6
1503977400,40475,40950,40417,40493,8487,26746.6
1504063800,40485,40530,40180,40431,8100,26064.05
1504150200,40431,40780,40230,40721,17861,25538.3
1504236600,40606,41000,40459,40949,32267,25322
1504495800,41299,41540,41120,41435,20011,24731.95
1504582200,41580,41679,41267,41444,27169,23931.55
1504668600,41550,41630,41250,41339,23284,23985.25
1504755000,41220,41830,41171,41631,33529,24274.15
1504841400,41699,41932,41350,41587,29356,23749.25
1505100600,41410,41410,40910,41189,28329,23172.75
1505187000,41052,41280,40975,41235,21916,22486.55
1505273400,41130,41450,40927,41128,26605,22519.3
1505359800,41015,41200,40716,41148,26155,22264.05
1505446200,41250,41250,40719,40832,25263,22195
1505705400,40750,40750,39626,39778,31060,21829.7
1505791800,39850,40179,39660,40079,21485,21777.55
1505878200,40133,40377,40061,40264,18313,21349.95
1505964600,40155,40155,39552,39856,25708,21712.6
1506051000,39980,40085,39650,39735,18150,22464.65
1506310200,39700,40444,39610,40305,26521,23478.45
1506396600,40395,40625,39702,39870,28075,24457.85
1506483000,39980,40039,39700,39763,21629,25134.3
1506569400,39719,39845,39563,39771,18935,25188
1506655800,39760,39890,39328,39468,21363,24642.8
1507001400,39336,39431,39260,39355,10868,24185.65
1507087800,39445,39639,39026,39103,23467,24000.55
1507174200,39070,39328,39032,39194,17430,23707.85
1507260600,39110,39845,38721,39621,36522,23857.5
1507519800,39700,40025,39700,39947,16416,23210.5
1507606200,40010,40485,40000,40354,21038,22845.95
1507692600,40326,40326,40102,40154,12641,22382.2
1507779000,40264,40439,40140,40368,17033,21903.6
1507865400,40263,40490,40195,40417,20028,21597.25
1508124600,40425,40650,40327,40364,14898,21079
1508211000,40310,40310,39750,39784,20616,20556.8
1508297400,39834,39935,39612,39785,13900,20177.55
1508383800,39736,39895,39698,39861,3477,19435.75
1508729400,39800,39998,39510,39924,20870,19193.85
1508815800,39960,40050,39685,39737,16466,19109.65
1508902200,39692,39710,39402,39506,19699,18768.55
1508988600,39500,39680,39251,39296,19203,18324.95
1509075000,39320,39320,38940,39163,20800,18283.5
1509334200,39133,39375,38982,39290,14834,18078.45
1509420600,39299,39330,38662,38833,19403,17980.45
1509507000,38838,39799,38822,39721,32871,19080.6
1509593400,39820,39936,39504,39630,21661,18990.3
1509679800,39662,39780,39012,39066,23389,19288.25
1509939000,39066,39950,39066,39910,23004,18612.35
1510025400,39777,40044,39565,39611,23723,18977.7
1510111800,39660,40125,39612,39912,22757,19063.65
1510198200,39850,39920,39470,39656,20651,19464.15
