time,open,high,low,close,"IN10, TVC: Open","IN10, TVC: High","IN10, TVC: Low","IN10, TVC: Close",Volume,Volume MA
1569383100,11564.85,11564.95,11416.1,11440.2,103.3502,103.9105,103.3502,103.3529,NaN,NaN
1569469500,11469.85,11610.85,11466.35,11571.2,103.3696,103.7912,103.3696,103.6129,NaN,NaN
1569555900,11556.35,11593.6,11499.75,11512.4,103.61,103.6502,103.61,103.6502,NaN,NaN
1569815100,11491.15,11508.25,11390.8,11474.45,103.6419,103.9031,103.6419,103.6727,NaN,NaN
1569901500,11515.4,11554.2,11247.9,11359.9,103.74,104.294,103.74,103.9917,NaN,NaN
1570074300,11322.25,11370.4,11257.35,11314,104.04,104.511,104.04,104.3577,NaN,NaN
1570160700,11388.45,11400.3,11158.35,11174.75,104.42,104.47,103.945,103.945,NaN,NaN
1570419900,11196.2,11233.85,11112.65,11126.4,103.9398,104.2054,103.2723,103.9749,NaN,NaN
1570592700,11152.95,11321.6,11090.15,11313.3,103.9808,104.12,99.99,99.99,NaN,NaN
1570679100,11280.5,11293.35,11208.55,11234.55,99.99,99.99,99.8998,99.8998,NaN,NaN
1570765500,11257.7,11362.9,11189.4,11305.05,99.8502,99.8505,99.6,99.6,NaN,NaN
1571024700,11335.9,11420.45,11290.05,11341.15,99.6,99.8982,99.6,99.76,NaN,NaN
1571111100,11360.85,11462.35,11342.1,11428.3,99.76,99.76,99.6703,99.6703,NaN,NaN
1571197500,11464.95,11481.05,11411.1,11464,99.7003,99.898,99.7003,99.84,NaN,NaN
1571283900,11466.3,11599.1,11439.65,11586.35,99.8304,99.9389,99.66,99.66,NaN,NaN
1571370300,11580.3,11684.7,11553.15,11661.85,99.6,99.64,99.4633,99.4633,NaN,NaN
1571715900,11657.15,11714.35,11573.65,11588.35,99.48,99.6756,99.48,99.6756,NaN,NaN
1571802300,11596.2,11651.6,11554.4,11604.1,99.31,99.58,99.31,99.53,NaN,NaN
1571888700,11661.65,11679.6,11534.65,11582.6,99.52,99.6885,99.52,99.62,NaN,NaN
1571975100,11646.15,11646.9,11490.75,11583.9,99.68,99.8488,99.615,99.615,NaN,NaN
1572179400,11662.25,11672.4,11604.6,11627.15,NaN,NaN,NaN,NaN,NaN,NaN
1572320700,11643.95,11809.4,11627.35,11786.85,99.5997,99.5997,99.5625,99.5625,NaN,NaN
1572407100,11883.9,11883.95,11784.45,11844.1,99.56,99.7596,99.56,99.67,NaN,NaN
1572493500,11890.45,11945,11855.1,11877.45,99.68,100.0404,99.68,100.0404,NaN,NaN
1572579900,11886.6,11918.3,11843.35,11890.6,99.97,100.1993,99.7468,99.7468,NaN,NaN
1572839100,11928.9,11989.15,11905.35,11941.3,100.1,100.1,99.7927,99.7927,NaN,NaN
1572925500,11974.6,11978.95,11861.9,11917.2,99.8801,99.8801,99.485,99.485,NaN,NaN
1573011900,11911.5,12002.9,11850.25,11966.05,99.48,99.7,99.48,99.7,NaN,NaN
1573098300,12021.1,12021.4,11946.85,12012.05,99.6608,99.8,99.5825,99.5825,NaN,NaN
1573184700,11987.15,12034.15,11888.75,11908.15,99.699,99.699,99.1041,99.1041,NaN,NaN
1573443900,11879.2,11932.65,11853.95,11913.45,99.23,99.2612,99.23,99.2353,NaN,NaN
1573616700,11908.3,11946.8,11823.2,11840.45,99.13,99.4,99.13,99.4,NaN,NaN
1573703100,11858.75,11895.65,11802.65,11872.1,99.4,99.8331,99.4,99.5517,NaN,NaN
1573789500,11904.2,11973.65,11879.25,11895.45,99.51,99.7608,99.313,99.313,NaN,NaN
1574048700,11915.15,11946.2,11867.6,11884.5,99.4408,100.028,99.4408,99.91,NaN,NaN
1574135100,11919.45,11958.85,11881.75,11940.1,99.74,99.9115,99.74,99.8682,NaN,NaN
1574221500,12004.75,12038.6,11966.05,11999.1,99.7468,100.0142,99.7468,99.9,NaN,NaN
1574307900,12025.65,12028.2,11956.9,11968.4,99.8826,99.9749,99.56,99.56,NaN,NaN
1574394300,11967.3,11968.1,11883.5,11914.4,99.6,99.6438,99.6,99.6437,NaN,NaN
1574653500,11922.45,12084.5,11919.75,12073.75,99.52,100.0473,99.52,99.8534,NaN,NaN
1574739900,12110.2,12132.45,12006.35,12037.7,99.83,99.8426,99.7778,99.7778,NaN,NaN
1574826300,12068.5,12114.9,12055.15,12100.7,99.78,99.83,99.78,99.8175,NaN,NaN
1574912700,12132.1,12158.8,12099.95,12151.15,99.82,100.0468,99.82,99.93,NaN,NaN
1574999100,12146.2,12147.4,12017.4,12056.05,99.879,99.945,99.879,99.88,NaN,NaN
1575258300,12137.05,12137.15,12023.7,12048.2,99.89,99.9212,99.71,99.71,NaN,NaN
1575344700,12067.65,12068.6,11956.4,11994.2,99.73,99.87,99.73,99.84,NaN,NaN
1575431100,11969.95,12054.7,11935.3,12043.2,99.86,100.0281,99.86,99.87,NaN,NaN
1575517500,12071.25,12081.2,11998.75,12018.4,99.88,99.89,98.82,98.82,NaN,NaN
1575603900,12047.35,12057.05,11888.85,11921.5,98.86,98.875,98.45,98.45,NaN,NaN
1575863100,11939.1,11981.95,11888.05,11937.5,98.45,98.46,98.435,98.435,NaN,NaN
1575949500,11950.5,11953.2,11844.7,11856.8,98.41,98.5452,98.155,98.155,NaN,NaN
1576035900,11867.35,11923.2,11832.3,11910.15,98.08,98.1457,97.8,97.8,NaN,NaN
1576122300,11944.3,12005.5,11934,11971.8,97.8,97.88,97.65,97.65,NaN,NaN
1576208700,12026.4,12098.85,12023.6,12086.7,97.65,97.65,97.5325,97.5325,NaN,NaN
1576467900,12131.35,12134.65,12046.3,12053.95,97.5325,97.75,97.5325,97.685,NaN,NaN
1576554300,12082.45,12182.75,12070.35,12165,97.6429,97.8999,97.6429,97.81,NaN,NaN
1576640700,12197,12237.7,12163.45,12221.65,97.82,98.2329,97.82,98.1447,NaN,NaN
1576727100,12223.4,12268.35,12191.15,12259.7,98.1206,98.1994,97.8502,97.8502,NaN,NaN
1576813500,12266.45,12293.9,12252.75,12271.8,97.91,99.7673,97.91,98.9399,NaN,NaN
1577072700,12235.45,12287.15,12213.25,12262.75,98.93,99.4182,98.93,99.2238,NaN,NaN
1577159100,12269.25,12283.7,12202.1,12214.55,98.8115,99.2966,98.8115,99.01,NaN,NaN
1577331900,12211.85,12221.55,12118.85,12126.55,99.08,99.8402,99.08,99.6577,NaN,NaN
1577418300,12172.9,12258.45,12157.9,12245.8,99.57,99.57,99.57,99.57,NaN,NaN
1577677500,12274.9,12286.45,12213.8,12255.85,99.57,99.5801,99.55,99.55,NaN,NaN
1577763900,12247.1,12247.1,12151.8,12168.45,99.5004,99.5004,99.24,99.24,NaN,NaN
1577850300,12202.15,12222.2,12165.3,12182.5,99.4911,99.7192,99.4911,99.62,NaN,NaN
1577936700,12198.55,12289.9,12195.25,12282.2,99.62,99.669,99.59,99.59,NaN,NaN
1578023100,12261.1,12265.6,12191.35,12226.65,99.43,99.43,99.43,99.43,NaN,NaN
1578282300,12170.6,12179.1,11974.2,11993.05,99.43,99.49,99.14,99.14,NaN,NaN
1578368700,12079.1,12152.15,12005.35,12052.95,99.28,99.3696,99.28,99.3012,NaN,NaN
1578455100,11939.1,12044.95,11929.6,12025.35,99.1607,99.3388,99.1607,99.1753,NaN,NaN
1578541500,12153.15,12224.05,12132.55,12215.9,99.1798,99.4415,99.1798,99.3375,NaN,NaN
1578627900,12271,12311.2,12213.2,12256.8,99.38,99.38,99.0098,99.0098,NaN,NaN
1578887100,12296.7,12337.75,12285.8,12329.55,99.0075,99.01,98.8911,98.8911,NaN,NaN
1578973500,12333.1,12374.25,12308.7,12362.3,98.92,98.92,98.4975,98.4975,NaN,NaN
1579059900,12349.4,12355.15,12278.75,12343.3,98.48,98.73,98.48,98.73,NaN,NaN
1579146300,12347.1,12389.05,12315.8,12355.5,98.65,98.91,98.65,98.78,NaN,NaN
1579232700,12328.4,12385.45,12321.4,12352.35,98.8098,99.0738,98.7685,98.7685,NaN,NaN
1579491900,12430.5,12430.5,12216.9,12224.55,98.76,98.904,98.3222,98.3222,NaN,NaN
1579578300,12195.3,12230.05,12162.3,12169.85,98.59,98.7653,98.59,98.61,NaN,NaN
1579664700,12218.35,12225.05,12087.9,12106.9,98.61,98.7103,98.61,98.65,NaN,NaN
1579751100,12123.75,12189,12094.1,12180.35,98.65,99.1631,98.65,98.8608,NaN,NaN
1579837500,12174.55,12272.15,12149.65,12248.25,98.8608,99.3727,98.8608,99.3296,NaN,NaN
1580096700,12197.1,12216.6,12107,12119,99.0799,99.2476,99.0799,99.2427,NaN,NaN
1580183100,12148.1,12163.55,12024.5,12055.8,99.25,99.25,99.1125,99.1125,NaN,NaN
1580269500,12114.9,12169.6,12103.8,12129.5,99.121,99.1762,99.12,99.12,NaN,NaN
1580355900,12147.75,12150.3,12010.6,12035.8,99.1081,99.2236,99.1081,99.2151,NaN,NaN
1580442300,12100.4,12103.55,11945.85,11962.1,99.2199,99.2199,98.9518,98.9518,NaN,NaN
1580528700,11939,12017.35,11633.3,11661.85,NaN,NaN,NaN,NaN,NaN,NaN
1580701500,11627.45,11749.85,11614.5,11707.9,98.96,99.6055,98.96,99.605,NaN,NaN
1580787900,11786.25,11986.15,11783.4,11979.65,99.5895,99.7108,99.5895,99.59,NaN,NaN
